r(Angstrom),g_mean,g_se,CN_raw,CN_raw_se,g_smooth,CN_smooth
1.55,0,0,0,0,0,0
1.57,0,0,0,0,0,0
1.59,0,0,0,0,0,0
1.61,0,0,0,0,0,0
1.63,0,0,0,0,0,0
1.65,0,0,0,0,0,0
1.67,0,0,0,0,0,0
1.69,0,0,0,0,0,0
1.71,0,0,0,0,0,0
1.73,0,0,0,0,0,0
1.75,0,0,0,0,0,0
1.77,0,0,0,0,0,0
1.79,0,0,0,0,0,0
1.81,0,0,0,0,0,0
1.83,0,0,0,0,0,0
1.85,0,0,0,0,0,0
1.87,0,0,0,0,0,0
1.89,0,0,0,0,0,0
1.91,0,0,0,0,0,0
1.93,0,0,0,0,0,0
1.95,0,0,0,0,0,0
1.97,0,0,0,0,0,0
1.99,0,0,0,0,0,0
2.01,0,0,0,0,0,0
2.03,0,0,0,0,0,0
2.05,0,0,0,0,0,0
2.07,0,0,0,0,0,0
2.09,0,0,0,0,0,0
2.11,0,0,0,0,0,0
2.13,0,0,0,0,0,0
2.15,0,0,0,0,0,0
2.17,0,0,0,0,0,0
2.19,0,0,0,0,0,0
2.21,0,0,0,0,0,0
2.23,0,0,0,0,0,0
2.25,0,0,0,0,0,0
2.27,0,0,0,0,0,0
2.29,0,0,0,0,0,0
2.31,0,0,0,0,0,0
2.33,0,0,0,0,0,0
2.35,0,0,0,0,0,0
2.37,0,0,0,0,0,0
2.39,0,0,0,0,0,0
2.41,0,0,0,0,0,0
2.43,0,0,0,0,0,0
2.45,0,0,0,0,0,0
2.47,0,0,0,0,0,0
2.49,0,0,0,0,0,0
2.51,0,0,0,0,0,0
2.53,0,0,0,0,0,0
2.55,0,0,0,0,0,0
2.57,0,0,0,0,0,0
2.59,0,0,0,0,0,0
2.61,0,0,0,0,0,0
2.63,0,0,0,0,0,0
2.65,0,0,0,0,0,0
2.67,0,0,0,0,0,0
2.69,0,0,0,0,0,0
2.71,0,0,0,0,0,0
2.73,0,0,0,0,0,0
2.75,0,0,0,0,0,0
2.77,0,0,0,0,0,0
2.79,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.83,0,0,0,0,0,0
2.85,0,0,0,0,0,0
2.87,0,0,0,0,0,0
2.89,0,0,0,0,0,0
2.91,0,0,0,0,0,0
2.93,0,0,0,0,0,0
2.95,0,0,0,0,0,0
2.97,0,0,0,0,0,0
2.99,0,0,0,0,-0.0002909133962,-2.185525861e-06
3.01,0,0,0,0,-0.0005012131753,-8.187024981e-06
3.03,0,0,0,0,-6.594277938e-05,-1.251174582e-05
3.05,0,0,0,0,0.0005600126537,-8.64277954e-06
3.07,0,0,0,0,0.002679470268,1.695640834e-05
3.09,0.003466717971,0.003466717971,2.781540088e-05,2.781540088e-05,0.003077247784,6.286834792e-05
3.11,0.006839469831,0.004707280625,0.0001112203403,9.389042776e-05,0.003414574255,0.0001153116382
3.13,0.006732785321,0.004633836493,0.0002222384004,0.000170298709,0.00625976815,0.0001945988097
3.15,0.010013607,0.005468624283,0.0003611621208,0.0002540457057,0.007344837799,0.000307375693
3.17,0,0,0.0004446573196,0.0002996440472,0.007328028314,0.000430498972
3.19,0.01300208226,0.005965789245,0.0005558417891,0.0003506591923,0.009002629424,0.0005693637357
3.21,0.02246045443,0.008433950099,0.0008615078307,0.0004747025959,0.010487185,0.0007371546563
3.23,0.009524307232,0.006944517696,0.001139489752,0.0006086139866,0.02044986657,0.001007247142
3.25,0.02503919498,0.008372481198,0.001445237629,0.0007438111388,0.0299748864,0.00145258938
3.27,0.04945796392,0.008506314938,0.002111892872,0.000894559199,0.05229135307,0.002188513348
3.29,0.0641581595,0.01628085452,0.003139871379,0.00111908089,0.06167509826,0.003219365988
3.31,0.1146790544,0.01954081234,0.004779262312,0.001447075704,0.09381309632,0.004644064021
3.33,0.1132554728,0.01360100974,0.006890434893,0.001753721632,0.1208818432,0.006634194242
3.35,0.1827010178,0.02137480048,0.009668768112,0.002082037656,0.1620667852,0.009288999278
3.37,0.1601168541,0.02023596044,0.01291983105,0.002476737683,0.2159491745,0.01287830713
3.39,0.3392871048,0.03225112285,0.01772446172,0.002981314577,0.2992469803,0.01782910224
3.41,0.315553469,0.02846775202,0.02408442231,0.00357093966,0.3834606845,0.02446594045
3.43,0.5139880635,0.03924753047,0.03224932499,0.004237127326,0.4846064374,0.03300391602
3.45,0.6082665299,0.04515788094,0.04341471413,0.005076814401,0.5865195473,0.04366131279
3.47,0.7493253367,0.04758446919,0.05708053305,0.006009960088,0.7018782504,0.05662953257
3.49,0.751687929,0.0468982556,0.07235620721,0.006971453268,0.8026251384,0.07194647926
3.51,0.9149554712,0.04798694735,0.08952244854,0.007948277559,0.9194041086,0.08968013489
3.53,1.013473228,0.04164966863,0.1096072856,0.008881208821,1.035932445,0.110046205
3.55,1.151349025,0.04683726052,0.1324127189,0.009813352345,1.133515067,0.1328979485
3.57,1.237393252,0.05235548559,0.1578581871,0.01087009418,1.238387268,0.1581651963
3.59,1.369741363,0.06926446155,0.1859452222,0.01218096921,1.348525217,0.1860331009
3.61,1.478594802,0.07126122771,0.2169723551,0.01371152164,1.429182191,0.2162893269
3.63,1.39214983,0.05493879619,0.2485800345,0.01510025639,1.501193752,0.248563313
3.65,1.622696856,0.04497354469,0.2821618032,0.01621208275,1.558251639,0.2826310357
3.67,1.624737011,0.06153454237,0.3187176688,0.01741204255,1.625899607,0.3184785767
3.69,1.63394531,0.04464720298,0.3558025926,0.01861936427,1.661647487,0.3558936279
3.71,1.690472515,0.05120052548,0.3940508797,0.01972242335,1.687736677,0.39442724
3.73,1.734638244,0.05999796641,0.433883933,0.02101609021,1.709196299,0.4339311969
3.75,1.77952663,0.04473778229,0.4751932448,0.02224622469,1.710527,0.4741276778
3.77,1.625807087,0.06475443171,0.5156400294,0.02354829356,1.723800378,0.5149294695
3.79,1.69141041,0.0703709647,0.5554742093,0.02517110841,1.727592342,0.5563707719
3.81,1.714584219,0.05764937334,0.5968055568,0.02672375218,1.703713158,0.5980062477
3.83,1.760251586,0.0577423676,0.6394187151,0.02813875112,1.675743471,0.6394450899
3.85,1.654784064,0.06467505076,0.6817284815,0.02965610382,1.638830832,0.6805144386
3.87,1.602261729,0.05976422479,0.7225054517,0.03121384765,1.619891258,0.7213145758
3.89,1.505087137,0.04950505548,0.7618094009,0.03259551673,1.567653389,0.7616359919
3.91,1.530684816,0.04495174919,0.8006128067,0.0338025182,1.519198222,0.8010874186
3.93,1.476750764,0.04143022823,0.83944406,0.03491773066,1.479437531,0.8398059741
3.95,1.512723581,0.0569684121,0.8784442257,0.03620237282,1.466904031,0.8782402593
3.97,1.413850749,0.05959084928,0.9170034637,0.03773854228,1.455427819,0.9167494075
3.99,1.443025323,0.04513284058,0.955033998,0.03913157807,1.448583631,0.955404963
4.01,1.445213159,0.05719062005,0.9938675615,0.0405081648,1.443811158,0.9942939417
4.03,1.453574576,0.06234463589,1.033234106,0.04213182002,1.422203657,1.0332134
4.05,1.418628041,0.03631860083,1.072625755,0.04348327973,1.417001525,1.072154488
4.07,1.42477857,0.0490533797,1.112012324,0.04466669977,1.431823397,1.111616702
4.09,1.434319951,0.04992853046,1.152007629,0.04605137346,1.433692699,1.151701254
4.11,1.342485833,0.06525380835,1.191226545,0.04767949875,1.444768811,1.192363253
4.13,1.542701834,0.0462917999,1.232395248,0.04926929251,1.452230968,1.233687099
4.15,1.4874196,0.06779284293,1.276034251,0.05091395006,1.460763396,1.275643561
4.17,1.446458108,0.04499607379,1.318697299,0.05255258885,1.460288952,1.318122927
4.19,1.468393121,0.07413586643,1.361496625,0.05430381038,1.451932681,1.360881515
4.21,1.41724303,0.05167867457,1.404268256,0.05616723762,1.445051226,1.403824484
4.23,1.424245265,0.0393257884,1.446791671,0.05752824478,1.425223733,1.446776789
4.25,1.410897408,0.06285739122,1.489621787,0.05907362338,1.431637713,1.489936424
4.27,1.412399205,0.04361501948,1.532677327,0.06069595595,1.440410147,1.533735943
4.29,1.45501257,0.0630418282,1.576820138,0.06233918457,1.431925129,1.577950869
4.31,1.460799331,0.04801052871,1.622125815,0.06406360594,1.411895575,1.622136097
4.33,1.398242465,0.05300248755,1.666958648,0.06564812098,1.380849196,1.665931504
4.35,1.355575826,0.04864405626,1.710543531,0.06725668522,1.344102828,1.709059918
4.37,1.244352278,0.05280561931,1.752067726,0.06887758996,1.303627258,1.751352906
4.39,1.216219451,0.03181154837,1.791733296,0.07024018414,1.248146766,1.792486763
4.41,1.237390516,0.03979664919,1.831652328,0.07140575925,1.206958507,1.832425511
4.43,1.19755402,0.03804038587,1.871624113,0.07268348768,1.173813917,1.871508443
4.45,1.163372154,0.04964087663,1.910732696,0.07413688225,1.150141381,1.91000535
4.47,1.085204899,0.04021127726,1.948313132,0.07563810734,1.136455178,1.948226139
4.49,1.129598656,0.03500009365,1.985671003,0.07690621812,1.114970478,1.986196712
4.51,1.07746278,0.0475063232,2.023224108,0.07831115635,1.087432461,2.023672405
4.53,1.097026154,0.04690758937,2.060558006,0.07993204304,1.072179556,2.060748246
4.55,1.066587934,0.04367228914,2.098030841,0.08150069668,1.049457786,2.097494606
4.57,1.030349722,0.03867145763,2.134669049,0.08293915259,1.035922147,2.133932599
4.59,1.002542264,0.04591660446,2.170501065,0.08443075941,1.02005905,2.170172532
4.61,1.018733936,0.03113640106,2.206443571,0.08579973216,1.021483731,2.206474266
4.63,0.9776355941,0.03876312251,2.242248109,0.08705407177,1.024321413,2.243168913
4.65,1.059434963,0.04398125441,2.279109274,0.08855149428,1.026544169,2.280273453
4.67,1.059532271,0.0445693936,2.317776945,0.09016744387,1.034479774,2.317884369
4.69,1.062418689,0.03062774746,2.356832374,0.09155037528,1.040753183,2.356080203
4.71,1.032680987,0.04346521655,2.395721304,0.09292677502,1.047326607,2.394841692
4.73,0.9974250249,0.03193137897,2.433724713,0.09433738169,1.048125169,2.434071318
4.75,1.056292365,0.03367869846,2.472504165,0.09557625763,1.032896859,2.473360387
4.77,1.044500445,0.04788380731,2.5125022,0.09713033961,1.024713712,2.512536523
4.79,1.04755052,0.04193741562,2.552670408,0.09885445447,1.02303216,2.551853681
4.81,0.9930465734,0.03524750578,2.592174596,0.1003483142,1.020001717,2.591409201
4.83,0.999039072,0.04448310589,2.631066502,0.1019056403,1.01781417,2.631193234
4.85,1.021748229,0.03365762824,2.670848189,0.1034429849,1.020052545,2.67130947
4.87,1.039825628,0.03405652765,2.711768488,0.1047870312,1.028492527,2.711970382
4.89,1.015892444,0.03894084331,2.752905634,0.106248258,1.039326559,2.753352545
4.91,1.068267393,0.02994537507,2.794960803,0.1076373935,1.051159044,2.795532007
4.93,1.094859447,0.03588806966,2.838964133,0.1089770325,1.058320345,2.838442463
4.95,1.042727208,0.03675338909,2.882795637,0.1104667744,1.059594707,2.881874992
4.97,1.061263825,0.04089751389,2.926294138,0.1120724393,1.072895852,2.925962243
4.99,1.063438008,0.03678321428,2.970574388,0.1136910082,1.087109188,2.970979241
5.01,1.099806119,0.04171237336,3.016023598,0.1153404839,1.088124538,3.016677361
5.03,1.103960405,0.03855581947,3.062692529,0.1170400359,1.107152527,3.063167768
5.05,1.167791513,0.02950165808,3.11119032,0.1184920109,1.129132951,3.110904954
5.07,1.120206068,0.03607719823,3.160413814,0.1199035357,1.149970382,3.159942903
5.09,1.128006591,0.04270973964,3.209169165,0.1216126736,1.163045477,3.210104024
5.11,1.212800975,0.0279582239,3.260339619,0.1231560035,1.158375476,3.260843076
5.13,1.156844343,0.03636810837,3.312535318,0.124573761,1.159575425,3.311904926
5.15,1.185104962,0.03160179966,3.364531998,0.1260823673,1.156222115,3.363318272
5.17,1.121906436,0.03442515668,3.416144453,0.1275599239,1.164284561,3.415238855
5.19,1.118029549,0.04212579137,3.466650537,0.1292866769,1.163003071,3.467714783
5.21,1.198381845,0.02977495012,3.519292463,0.1309193698,1.154861546,3.520381997
5.23,1.172353884,0.04501350787,3.573574649,0.1326331926,1.157979716,3.573341088
5.25,1.184751731,0.02682740298,3.627962484,0.1342892143,1.166228469,3.626969498
5.27,1.160547846,0.03253254614,3.682488554,0.1356698374,1.190330103,3.681761609
5.29,1.164647719,0.03721115508,3.736961597,0.1373041479,1.201300137,3.737791637
5.31,1.20037,0.03455876146,3.792790911,0.1389980372,1.202956894,3.794544158
5.33,1.261181094,0.03762004715,3.851340499,0.1407149712,1.212636143,3.851996134
5.35,1.248257376,0.03418240794,3.911472002,0.142435236,1.224624362,3.910400301
5.37,1.189815715,0.03966973717,3.970327742,0.1442187004,1.220683856,3.969435624
5.39,1.198165614,0.03756035383,4.028411201,0.1460969718,1.206310747,4.028465946
5.41,1.205986108,0.03409665533,4.0873235,0.1478525484,1.185565841,4.087074861
5.43,1.201727267,0.03721035467,4.146759812,0.1496131136,1.182047275,4.145521327
5.45,1.111973515,0.04226407299,4.204289811,0.1515899833,1.181402568,4.204296657
5.47,1.176567806,0.03392853906,4.261627509,0.1534979702,1.1810336,4.263479583
5.49,1.203045775,0.03599908605,4.321680756,0.1552628215,1.180423903,4.323072156
5.51,1.244347399,0.03156052305,4.383897469,0.1569797809,1.17206117,4.382871708
5.53,1.131596917,0.02786553011,4.444723714,0.1585010585,1.16853239,4.442802921
5.55,1.154720779,0.03700381591,4.503692642,0.1601749647,1.184817053,4.503500038
5.57,1.180226597,0.03634142891,4.564351608,0.1620802442,1.176658052,4.564844988
5.59,1.134947853,0.04107463472,4.624923749,0.1641062743,1.170825336,4.626266189
5.61,1.204804343,0.03561488554,4.68658942,0.1661267465,1.169207903,4.687932539
5.63,1.240965527,0.02469882563,4.751506997,0.1677265259,1.178333022,4.750240429
5.65,1.12556499,0.03126311701,4.814754943,0.1692230469,1.175056954,4.813147748
5.67,1.159792766,0.03425655435,4.876281307,0.1709871578,1.175437816,4.876424417
5.69,1.167055035,0.02435495372,4.93936551,0.1725752377,1.168577515,4.939972703
5.71,1.167880465,0.0381987966,5.003114943,0.1742844317,1.157847606,5.003488676
5.73,1.179875165,0.03259785013,5.067666079,0.1762304001,1.168217255,5.067443282
5.75,1.17759051,0.03951121954,5.132936868,0.1782275465,1.1792716,5.132439131
5.77,1.138882632,0.02922439524,5.197516892,0.1801429144,1.18382104,5.198323104
5.79,1.21665533,0.02512701191,5.263654206,0.1816683867,1.180850453,5.26470899
5.81,1.22299022,0.03909553132,5.332620637,0.1834852416,1.183905035,5.33155805
5.83,1.138858399,0.02223660283,5.399840248,0.1852293551,1.18441353,5.398970102
5.85,1.209338217,0.03447370824,5.467146579,0.1868558761,1.189133613,5.466996526
5.87,1.154088894,0.04051588402,5.535341795,0.1890204217,1.192221734,5.535714837
5.89,1.22052517,0.03597173384,5.604340371,0.191242243,1.193168136,5.60502002
5.91,1.194307265,0.01902982852,5.674976378,0.1928494672,1.201412156,5.675067029
5.93,1.217429177,0.03560982144,5.746005822,0.1944602886,1.212106061,5.746147711
5.95,1.211078276,0.04447505157,5.818010314,0.1968356861,1.210991047,5.81799231
5.97,1.238222894,0.03089790302,5.891124548,0.199084205,1.22202745,5.890618893
5.99,1.200510477,0.03543028081,5.964406207,0.2010778636,1.218124466,5.963946579
6.01,1.210877566,0.03841778513,6.037356475,0.2033122138,1.222233143,6.037772601
6.03,1.234697507,0.04270479751,6.111836375,0.2057831529,1.224774199,6.112293967
6.05,1.242572991,0.03806430214,6.187782028,0.2082587931,1.231725306,6.187602757
6.07,1.210432649,0.03635572987,6.263478572,0.2105552232,1.227339573,6.263489115
6.09,1.241579246,0.02961039492,6.339651194,0.2126037095,1.230022949,6.339825041
6.11,1.245693521,0.03789230995,6.417425556,0.2147152846,1.230896985,6.416775051
6.13,1.230546088,0.0399041159,6.495361508,0.217164067,1.232453433,6.494307044
6.15,1.195621442,0.03395526752,6.572219347,0.2195033323,1.240704324,6.572657998
6.17,1.261872271,0.03355192262,6.650588084,0.2216558861,1.247481919,6.651999268
6.19,1.270859104,0.03183295533,6.731875264,0.2237541896,1.256863878,6.732375473
6.21,1.26783849,0.03479108243,6.813880893,0.2259066121,1.255580456,6.813533241
6.23,1.275725575,0.03124125424,6.896575799,0.2280530253,1.266781139,6.895539177
6.25,1.255850091,0.0351348227,6.979408177,0.2302252931,1.278115781,6.978810707
6.27,1.293153321,0.03739372898,7.06335231,0.2326139394,1.285571543,7.06323525
6.29,1.235686255,0.02583455878,7.147155411,0.2347081904,1.2897447,7.148585157
6.31,1.352410552,0.03249393189,7.233487995,0.2366543129,1.304072204,7.23509768
6.33,1.320065817,0.03494227362,7.323185908,0.2389180611,1.309677611,7.322828474
6.35,1.322415508,0.03325392198,7.412442971,0.2412213885,1.313398493,7.41143022
6.37,1.27752107,0.03784929807,7.500812864,0.243638756,1.29867586,7.500215915
6.39,1.336574427,0.03387077427,7.590234885,0.2460915296,1.305740415,7.589301281
6.41,1.26143979,0.03368055872,7.679650451,0.248416626,1.289557173,7.678629682
6.43,1.282454618,0.03495312917,7.767761672,0.2507939227,1.292786572,7.768070695
6.45,1.272991745,0.03755978509,7.856822025,0.2533213954,1.306222453,7.858651754
6.47,1.38903118,0.03564333117,7.950187503,0.2558883034,1.325338111,7.950938443
6.49,1.280112227,0.03766662459,8.044358704,0.2584753297,1.327251264,8.04453759
6.51,1.362511526,0.0306176692,8.138191486,0.2608989269,1.339136668,8.139206393
6.53,1.379719347,0.04030235387,8.236153666,0.2634334533,1.341973078,8.234983578
6.55,1.326853242,0.02911374053,8.333428411,0.2659272005,1.340858555,8.331410705
6.57,1.283561539,0.02509978869,8.427822783,0.2678872551,1.326823872,8.427879245
6.59,1.341770191,0.03138342511,8.523347574,0.2699429984,1.32961048,8.524529525
6.61,1.341397447,0.02660182366,8.621564502,0.2720650097,1.318987314,8.621479891
6.63,1.316808292,0.03076327127,8.719455617,0.2741780594,1.320488716,8.71868415
6.65,1.306775814,0.03425160092,8.816658017,0.276587243,1.328857691,8.816843093
6.67,1.336608475,0.04179187328,8.915189339,0.2794224876,1.33429485,8.916108516
6.69,1.342713293,0.03320091978,9.015658225,0.2822335747,1.326611074,9.015885303
6.71,1.339902209,0.04118787765,9.116852862,0.2850406052,1.334023758,9.116251926
6.73,1.329109884,0.03081502389,9.218135424,0.2877718028,1.338926091,9.21768569
6.75,1.334851646,0.03294277043,9.319830828,0.2902059503,1.340391947,9.319966833
6.77,1.32776325,0.02334980854,9.422077489,0.29236656,1.337631066,9.422805674
6.79,1.374447211,0.02654035758,9.526465708,0.2942941162,1.337527143,9.526143569
6.81,1.32138083,0.02951184563,9.631211276,0.296472473,1.34185686,9.630256732
6.83,1.34356815,0.02576711473,9.73537561,0.2986326688,1.350662513,9.735497143
6.85,1.348302945,0.03168274879,9.841208212,0.3008920147,1.353534349,9.841814125
6.87,1.360169499,0.02438970204,9.948317955,0.3031085969,1.365078755,9.94932485
6.89,1.378746037,0.03502715497,10.05726485,0.3054732273,1.358951077,10.05767678
6.91,1.378425355,0.03080620726,10.16757426,0.3081066118,1.366251093,10.16670805
6.93,1.353980091,0.02609304662,10.27752467,0.3103957158,1.365902871,10.27665114
6.95,1.387857399,0.03687098879,10.38850011,0.3129453416,1.363842303,10.38713297
6.97,1.308419743,0.02344998289,10.4982482,0.3153992582,1.370177369,10.49842748
6.99,1.405242006,0.03160159213,10.60936039,0.3176540973,1.369781105,10.61060489
7.01,1.382954675,0.02152998375,10.72416526,0.3198406716,1.385391968,10.72405443
7.03,1.394584945,0.03361499692,10.83918977,0.3221257548,1.408530024,10.83975872
7.05,1.442064162,0.03337969053,10.95733667,0.3249159339,1.423701632,10.95771782
7.07,1.404048821,0.02739655941,11.07654204,0.3274608466,1.444904859,11.07787236
7.09,1.497993736,0.0232495776,11.19879538,0.3295937103,1.444407203,11.19957822
7.11,1.461305285,0.02715218985,11.32415021,0.3317292512,1.452236944,11.32228423
7.13,1.427297313,0.02647341209,11.44720093,0.3340136264,1.450755067,11.44595183
7.15,1.450918196,0.02989294463,11.57050585,0.3364287585,1.446036018,11.57004913
7.17,1.426968569,0.03654879549,11.69448263,0.3392918765,1.45009504,11.69481524
7.19,1.451365949,0.03046657372,11.81917822,0.3421943228,1.436849697,11.8198793
7.21,1.439675661,0.02547375908,11.94511865,0.3446306356,1.444055793,11.94538045
7.23,1.457598854,0.02917932641,12.07203634,0.3470251713,1.44123211,12.07177055
7.25,1.461469154,0.03355922007,12.2006164,0.3497892221,1.45101493,12.19916991
7.27,1.417878459,0.02363213686,12.32814274,0.3523211224,1.462612487,12.32822131
7.29,1.481651247,0.02842938979,12.45728466,0.3546403333,1.466752212,12.45868467
7.31,1.446862346,0.03414503707,12.58842294,0.3574431968,1.474823447,12.59041314
7.33,1.549676244,0.02356687517,12.72336068,0.3600404886,1.481703412,12.72353747
7.35,1.465994276,0.03202117027,12.85987991,0.3625581894,1.483106945,12.85776458
7.37,1.466033878,0.03478720899,12.99334707,0.3655996772,1.485019339,12.99287518
7.39,1.488273093,0.02927692267,13.128563,0.3685310906,1.479347372,13.12854806
7.41,1.477357644,0.02515873734,13.26502975,0.3710355199,1.478104305,13.26463964
7.43,1.449644508,0.03264168354,13.40044588,0.3737106257,1.465788482,13.40083915
7.45,1.484883753,0.02479796397,13.53695096,0.3763814716,1.477629487,13.53775482
7.47,1.486916883,0.03815240342,13.67592983,0.3793270697,1.477160194,13.67593784
7.49,1.467373738,0.03204724681,13.8148289,0.3826268708,1.476204764,13.81479573
7.51,1.465860408,0.02879765393,13.95347872,0.3855025172,1.473635112,13.95423034
7.53,1.499438068,0.03229043549,14.09439715,0.3884059307,1.471177578,14.09417071
7.55,1.444570937,0.03551004029,14.23503783,0.3916454513,1.460361757,14.23422125
7.57,1.455298222,0.02220239049,14.37431401,0.3944155712,1.449326454,14.37396625
7.59,1.428263004,0.03130432648,14.51353588,0.3970001644,1.440127063,14.51347489
7.61,1.440035112,0.02602222586,14.65275753,0.3997819797,1.428755291,14.65272193
7.63,1.412788545,0.03429880543,14.79195283,0.4027263043,1.41821789,14.79163391
7.65,1.40365296,0.0290536344,14.93009757,0.4058330558,1.414497998,14.93057761
7.67,1.413138325,0.02658383288,15.06898618,0.4085760516,1.40182659,15.06944035
7.69,1.402451133,0.0310777283,15.20853882,0.4114346132,1.400996501,15.2083615
7.71,1.395230619,0.02893850667,15.34792748,0.4144245402,1.39370685,15.34760176
7.73,1.376905848,0.02163782863,15.48676037,0.4169565775,1.386711434,15.48685089
7.75,1.370385633,0.02825126663,15.62506431,0.4194689664,1.379764251,15.62612055
7.77,1.4053965,0.02143859177,15.76553106,0.4219825207,1.369280121,15.76522836
7.79,1.338980034,0.02246933025,15.9051121,0.4242159842,1.35780006,15.90393683
7.81,1.342423758,0.02127821066,16.04220136,0.4264524543,1.352227756,16.04248833
7.83,1.351282715,0.03136743896,16.18062746,0.4291591496,1.341890536,16.18093307
7.85,1.320615775,0.02996384429,16.3186309,0.4323268156,1.329618277,16.31891881
7.87,1.315577355,0.02005879128,16.45548908,0.434922449,1.316092207,16.45626996
7.89,1.330138811,0.02121149922,16.59354413,0.43707608,1.302788492,16.59292105
7.91,1.271233226,0.02672847794,16.72996547,0.4395910283,1.285749391,16.72867486
7.93,1.278400419,0.03424870001,16.86436006,0.4428061948,1.272343564,16.86351261
7.95,1.256147192,0.02713094932,16.99863111,0.446056986,1.261919953,16.99777019
7.97,1.227165214,0.02087361638,17.13085055,0.4486121393,1.25664596,17.13186986
7.99,1.271117572,0.02352811463,17.26454613,0.4509885488,1.251586512,17.2660913
8.01,1.263785227,0.02761502221,17.40087526,0.4537396377,1.262309004,17.40129307
8.03,1.253449701,0.02481083873,17.53693154,0.4565729007,1.265732538,17.5379353
8.05,1.278746998,0.02230009789,17.67448478,0.4591316444,1.263876581,17.67534432
8.07,1.250635365,0.02036395365,17.81256235,0.461460453,1.255364847,17.81287093
8.09,1.275754978,0.01629678434,17.9511691,0.4634711895,1.233016663,17.94938599
8.11,1.206648642,0.01906939748,18.08802486,0.4654214507,1.218297495,18.08453507
8.13,1.177851669,0.02063353726,18.22013831,0.4676214742,1.202806453,18.21867842
8.15,1.183955987,0.02646859497,18.35164463,0.4702449198,1.198131234,18.35236202
8.17,1.178603262,0.02616040664,18.48383843,0.4731896785,1.193978845,18.48620948
8.19,1.22117565,0.02365048687,18.61878045,0.4759901292,1.20338415,18.62101109
8.21,1.214739906,0.0312107775,18.75641822,0.479091045,1.218074852,18.75783492
8.23,1.25175597,0.02568290592,18.89647056,0.4823206953,1.21898824,18.89621109
8.25,1.191785517,0.02032097147,19.03588211,0.4849447717,1.211128456,19.03486388
8.27,1.254262116,0.02514830881,19.17613195,0.4875523676,1.210333289,19.17369533
8.29,1.167301033,0.02486151628,19.31563037,0.4904334818,1.205493999,19.31287473
8.31,1.160817826,0.01745655932,19.45040523,0.4928822599,1.199876832,19.45212186
8.33,1.20371558,0.01944936515,19.58795552,0.4950293466,1.195658424,19.59146894
8.35,1.249647628,0.02436590703,19.7313604,0.497591027,1.201083791,19.73155865
8.37,1.201303965,0.01711084478,19.875299,0.5000259542,1.205479466,19.87289772
8.39,1.187027417,0.02310336429,20.01623661,0.5023999092,1.218230685,20.0159269
8.41,1.222642904,0.0217338524,20.15912007,0.5050582833,1.223672407,20.1607173
