r(Angstrom),g_mean,g_se,CN_raw,CN_raw_se,g_smooth,CN_smooth
1.55,0,0,0,0,0,0
1.57,0,0,0,0,0,0
1.59,0,0,0,0,0,0
1.61,0,0,0,0,0,0
1.63,0,0,0,0,0,0
1.65,0,0,0,0,0,0
1.67,0,0,0,0,0,0
1.69,0,0,0,0,0,0
1.71,0,0,0,0,0,0
1.73,0,0,0,0,0,0
1.75,0,0,0,0,0,0
1.77,0,0,0,0,0,0
1.79,0,0,0,0,0,0
1.81,0,0,0,0,0,0
1.83,0,0,0,0,0,0
1.85,0,0,0,0,0,0
1.87,0,0,0,0,0,0
1.89,0,0,0,0,0,0
1.91,0,0,0,0,0,0
1.93,0,0,0,0,0,0
1.95,0,0,0,0,0,0
1.97,0,0,0,0,0,0
1.99,0,0,0,0,0,0
2.01,0,0,0,0,0,0
2.03,0,0,0,0,0,0
2.05,0,0,0,0,0,0
2.07,0,0,0,0,0,0
2.09,0,0,0,0,0,0
2.11,0,0,0,0,0,0
2.13,0,0,0,0,0,0
2.15,0,0,0,0,0,0
2.17,0,0,0,0,0,0
2.19,0,0,0,0,0,0
2.21,0,0,0,0,0,0
2.23,0,0,0,0,0,0
2.25,0,0,0,0,0,0
2.27,0,0,0,0,0,0
2.29,0,0,0,0,0,0
2.31,0,0,0,0,0,0
2.33,0,0,0,0,0,0
2.35,0,0,0,0,0,0
2.37,0,0,0,0,0,0
2.39,0,0,0,0,0,0
2.41,0,0,0,0,0,0
2.43,0,0,0,0,0,0
2.45,0,0,0,0,0,0
2.47,0,0,0,0,0,0
2.49,0,0,0,0,0,0
2.51,0,0,0,0,0,0
2.53,0,0,0,0,0,0
2.55,0,0,0,0,0,0
2.57,0,0,0,0,0,0
2.59,0,0,0,0,0,0
2.61,0,0,0,0,0,0
2.63,0,0,0,0,0,0
2.65,0,0,0,0,0,0
2.67,0,0,0,0,0,0
2.69,0,0,0,0,0,0
2.71,0,0,0,0,0,0
2.73,0,0,0,0,0,0
2.75,0,0,0,0,0,0
2.77,0,0,0,0,0,0
2.79,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.83,0,0,0,0,0,0
2.85,0,0,0,0,0,0
2.87,0,0,0,0,0,0
2.89,0,0,0,0,0,0
2.91,0,0,0,0,0,0
2.93,0,0,0,0,0,0
2.95,0,0,0,0,0,0
2.97,0,0,0,0,0,0
2.99,0,0,0,0,0,0
3.01,0,0,0,0,0,0
3.03,0,0,0,0,0,0
3.05,0,0,0,0,0,0
3.07,0,0,0,0,0,0
3.09,0,0,0,0,0,0
3.11,0,0,0,0,0,0
3.13,0,0,0,0,0,0
3.15,0,0,0,0,-0.0009293164523,-2.219519046e-06
3.17,0,0,0,0,-0.0006723200591,-6.065218544e-06
3.19,0,0,0,0,0.0004638509854,-6.555253391e-06
3.21,0,0,0,0,0.00311140782,2.297761544e-06
3.23,0,0,0,0,0.001501194288,1.378441161e-05
3.25,0.01107435439,0.01107435439,2.815524313e-05,2.815524313e-05,-0.0007657942878,1.560725047e-05
3.27,0.01078040263,0.01078040263,8.405675763e-05,8.405675763e-05,0.009276826367,3.753672124e-05
3.29,0.01070286511,0.01070286511,0.0001396877299,0.0001396877299,0.01809598294,0.0001085594883
3.31,0,0,0.0001675724308,0.0001675724308,0.02764128833,0.000228599277
3.33,0.04169464627,0.01913147963,0.0002788590384,0.0002186360003,0.03502919437,0.0003949886526
3.35,0.09259573947,0.02781537343,0.0006402692979,0.0003448356702,0.0451730984,0.0006105081386
3.37,0.04102527369,0.01882406025,0.001002539374,0.0004714291008,0.04920034111,0.0008670254194
3.39,0.06053981056,0.02586531285,0.001282147152,0.0005944334056,0.07422635778,0.001206839361
3.41,0.06981872217,0.0218294013,0.001645022111,0.0007270780611,0.09530889264,0.001678916873
3.43,0.1082419415,0.03030533212,0.002146955108,0.000873994343,0.1138035355,0.002267942887
3.45,0.1167487773,0.03285591868,0.00278795028,0.001053942487,0.1241371977,0.002945854599
3.47,0.2395479823,0.04361631965,0.003816691599,0.001274482226,0.1521832866,0.003742560018
3.49,0.1515491841,0.02593784092,0.004955259478,0.00147693535,0.1846056795,0.00472483772
3.51,0.1873318404,0.03598010576,0.00595508217,0.001659674932,0.2122930605,0.005895594231
3.53,0.1855878014,0.03803105094,0.007067240689,0.001880439078,0.2376651223,0.00723797044
3.55,0.312137395,0.06003384468,0.008570718972,0.00217661372,0.2748725694,0.008784606117
3.57,0.3355508948,0.05798905429,0.01054692309,0.002536612949,0.3012671323,0.01054259907
3.59,0.3049098359,0.04553631184,0.01252216368,0.002855765574,0.3342155629,0.01250357873
3.61,0.3636301735,0.03551054786,0.0146086799,0.00310841605,0.3496350083,0.01463710556
3.63,0.4029761877,0.0674386507,0.01702742525,0.003433698826,0.360810531,0.01687821534
3.65,0.3291076478,0.03948279058,0.0193608842,0.003774201589,0.3639407858,0.01918963875
3.67,0.3340048587,0.05737991622,0.02149906439,0.004086834304,0.3733249423,0.02156699249
3.69,0.3809834797,0.06607714538,0.02383051919,0.004489417058,0.3808315146,0.02402542297
3.71,0.4021940765,0.05207340311,0.02641161764,0.004878496405,0.3692501529,0.02649688002
3.73,0.4063219079,0.05312386353,0.02910478716,0.005228918055,0.3754652581,0.02897757283
3.75,0.3610337407,0.07080197189,0.03168752342,0.00564647285,0.3702230626,0.03148808
3.77,0.3490551851,0.04442410513,0.03410368889,0.00603810157,0.3675800964,0.03399872402
3.79,0.3380558558,0.05370425044,0.03646661926,0.006375756083,0.3668795324,0.03652468431
3.81,0.4137788865,0.05236426634,0.03908116887,0.006744395662,0.3740975311,0.03910024255
3.83,0.314482391,0.04819320966,0.04163728705,0.007097516937,0.3893003655,0.04178188013
3.85,0.4664801177,0.07347522842,0.04441194682,0.007529818925,0.4042798558,0.04459879074
3.87,0.4394803633,0.06266067274,0.04766052897,0.00801784783,0.4324294957,0.04760003946
3.89,0.4346466864,0.04030299383,0.05082792712,0.008390529566,0.432369434,0.05073372538
3.91,0.4371105519,0.07977856912,0.05401952428,0.008830895865,0.4396680453,0.05392643928
3.93,0.4335951043,0.05720149739,0.05723993692,0.009337117985,0.4489458665,0.0572133306
3.95,0.5030241148,0.08521121327,0.06074096693,0.009869779729,0.4481028819,0.0605651712
3.97,0.3734514429,0.04445020273,0.06404681366,0.01035841855,0.4846741842,0.06408669908
3.99,0.5505900973,0.04504952206,0.06757338508,0.0106996738,0.5065027563,0.06786626808
4.01,0.5026935616,0.06879156536,0.07162887597,0.01113855655,0.5284173573,0.07185238144
4.03,0.6024046611,0.08539925624,0.07592943314,0.0117386517,0.5434668198,0.07602210373
4.05,0.6195254592,0.07050328628,0.08073025981,0.01235084315,0.5674992396,0.08038712969
4.07,0.4951219655,0.05150786987,0.08515031331,0.01283456443,0.5875913499,0.08497046997
4.09,0.5739921901,0.08704030362,0.08943558321,0.01339039639,0.5710830128,0.08961271589
4.11,0.5740661097,0.05905380357,0.09408082707,0.01398096604,0.565658711,0.09421206241
4.13,0.6294218702,0.07997786862,0.09899906856,0.01454942883,0.5621836864,0.0988200686
4.15,0.5157225109,0.04766096148,0.103721104,0.01507535968,0.5676051797,0.1034811289
4.17,0.5385214464,0.06243237456,0.1081129751,0.01553424525,0.5763787271,0.1082465275
4.19,0.5785317674,0.05502966537,0.1128116725,0.01602809604,0.5731594736,0.1130809743
4.21,0.6318019489,0.05859404284,0.1179517697,0.01651060904,0.5759784592,0.117960217
4.23,0.5545436994,0.06124297455,0.1230354551,0.01702434263,0.5822024593,0.1229248706
4.25,0.5620052791,0.05721618415,0.1278671526,0.01753685845,0.5842519421,0.127972409
4.27,0.6017265497,0.07004140731,0.1329513012,0.0180929994,0.5718416532,0.1330221237
4.29,0.55835157,0.06468521845,0.138065474,0.0186869315,0.5473337609,0.1379563353
4.31,0.5400454836,0.05910347081,0.1429535629,0.01923774335,0.5262337765,0.1427338614
4.33,0.4558972939,0.06026101173,0.1474256313,0.01977395788,0.5129381719,0.1474015907
4.35,0.5061899371,0.05859248029,0.1517885284,0.02031277298,0.4811361778,0.1519077936
4.37,0.4473531281,0.04739679648,0.1561503387,0.02079750404,0.4559838033,0.1561951652
4.39,0.460799075,0.06092770664,0.1603441862,0.02129799815,0.4359150848,0.1603132532
4.41,0.4099412441,0.05304069007,0.1644007198,0.02182891871,0.4156405794,0.164281035
4.43,0.3704682205,0.04562449272,0.1680696886,0.02229272549,0.3924634585,0.168080582
4.45,0.4082566898,0.04840722931,0.1717655977,0.02273897173,0.3744829201,0.1717194091
4.47,0.3407565119,0.04914492985,0.1753503568,0.02320605859,0.3660542064,0.1752648538
4.49,0.3431950874,0.05584349362,0.1786545437,0.02371339664,0.3507497966,0.1787273663
4.51,0.3348425055,0.04061154142,0.1819592382,0.02418320561,0.3441122492,0.1821141033
4.53,0.4050533549,0.03943868154,0.1855992773,0.02457683501,0.3568953583,0.185561656
4.55,0.3291113122,0.0550635365,0.1892399655,0.02504602222,0.3611101774,0.1891239272
4.57,0.3317418789,0.03928048604,0.1925476075,0.02551786958,0.3655625211,0.1927610371
4.59,0.383591429,0.0417225608,0.1961604835,0.0259269095,0.365195944,0.1964506438
4.61,0.4399768385,0.04645530277,0.2003563409,0.02637612296,0.3673371285,0.2001816384
4.63,0.3181379566,0.04948912703,0.2042485202,0.02686911436,0.3475014277,0.2038537504
4.65,0.3202709977,0.04454925484,0.2075569152,0.02735632742,0.3642626277,0.2075426111
4.67,0.3696644432,0.03437178573,0.2111642782,0.02776861509,0.3608597392,0.2113327099
4.69,0.3570822206,0.04534808372,0.2149953364,0.02818913821,0.3472277837,0.2150653751
4.71,0.3070969606,0.04816588436,0.2185256881,0.02868642164,0.3447646481,0.2187446869
4.73,0.45899592,0.03838058384,0.2226372444,0.02915029702,0.3597402232,0.2225228718
4.75,0.2963013967,0.03749179025,0.2267181429,0.02956059084,0.3610641079,0.2264209766
4.77,0.3294810038,0.04133942916,0.2301317227,0.02999059956,0.3495513135,0.2302961847
4.79,0.3774481767,0.05144371291,0.2340206607,0.03050110309,0.3514300646,0.2341513516
4.81,0.359444425,0.05054685854,0.23810685,0.03106669426,0.3443532438,0.2380098125
4.83,0.3366064791,0.0325384609,0.241998663,0.03153089264,0.3340531876,0.2418032478
4.85,0.3137181359,0.04295585776,0.2456650115,0.03195681315,0.3514909528,0.2456691227
4.87,0.3746077344,0.03250845978,0.2495797313,0.0323856012,0.3617089793,0.2497240719
4.89,0.3235991737,0.04180415824,0.2535807419,0.03281178875,0.3506473263,0.253807127
4.91,0.3925614166,0.03533772498,0.2577212076,0.03325745499,0.346576384,0.2578364298
4.93,0.3749475597,0.04782779873,0.2621926649,0.03374231294,0.3615556276,0.2619627005
4.95,0.3765757357,0.04847852206,0.2666071096,0.03430802637,0.3635230837,0.2662218192
4.97,0.2570089291,0.0369165468,0.2703560912,0.03481342597,0.3558700526,0.2704815968
4.99,0.3797980124,0.04074859074,0.2741604244,0.03527713627,0.3540467984,0.2747193687
5.01,0.4273865103,0.04864598663,0.2790188004,0.03581525797,0.3431190936,0.2789142994
5.03,0.2966224969,0.02958612481,0.2834072858,0.03628933248,0.334642675,0.2830252166
5.05,0.3258770142,0.04280810932,0.2872140583,0.03673228333,0.3378216143,0.2871368492
5.07,0.327374646,0.02837965285,0.2912399429,0.0371706466,0.3384322795,0.29130447
5.09,0.3200549202,0.05481139786,0.2952613353,0.03768804225,0.3131430782,0.2953511749
5.11,0.3048441461,0.03224481763,0.2991732068,0.03823251261,0.3089411373,0.2992456941
5.13,0.3592283406,0.03849225622,0.303364713,0.03867900351,0.3225901659,0.3032308679
5.15,0.2827906763,0.03392733154,0.3074455447,0.03913942072,0.32278676,0.3073349494
5.17,0.3064001843,0.03226421271,0.3112221241,0.03956358627,0.3230387029,0.3114739071
5.19,0.3597413001,0.04703061288,0.3155257649,0.04007608438,0.3245709489,0.3156565671
5.21,0.3360594109,0.03368953091,0.3200538069,0.04060111932,0.3300954335,0.3199176165
5.23,0.3244163327,0.04108773363,0.3243853664,0.04109174572,0.3306115264,0.324250998
5.25,0.3184894133,0.04387505542,0.3286342059,0.0416533384,0.3432438198,0.3287048528
5.27,0.3411785145,0.03321551333,0.3330278954,0.04216645972,0.343144348,0.333275911
5.29,0.354214896,0.03305067641,0.3376945424,0.04261112319,0.3293664585,0.3377883268
5.31,0.3273948406,0.03359742141,0.3423023966,0.04306176204,0.3190035526,0.3421718585
5.33,0.3336886155,0.0386286538,0.3468061103,0.04355392245,0.3101244753,0.346457491
5.35,0.2901994017,0.03786881045,0.3510871714,0.04407895842,0.3053468168,0.3506817774
5.37,0.2479463411,0.02903749537,0.3548074707,0.04454140156,0.2961856065,0.3548412627
5.39,0.2982171709,0.03653883824,0.3586138447,0.04499846024,0.3075425961,0.3590476769
5.41,0.33509233,0.02839050155,0.3630598789,0.04545397477,0.3074178829,0.363363961
5.43,0.3449607347,0.03752441902,0.3678687181,0.04592029037,0.3226195694,0.3678192844
5.45,0.3304911049,0.03780484703,0.3726796985,0.046456881,0.3507036063,0.3726162164
5.47,0.3900013692,0.0480422814,0.3778512602,0.04707315852,0.3615162366,0.3777271366
5.49,0.2870997104,0.03924148502,0.3827428414,0.04770384038,0.3646941087,0.3829764932
5.51,0.4336052228,0.05091591529,0.387994293,0.04836060052,0.3638318478,0.3882809891
5.53,0.3815909897,0.03427302332,0.3939717363,0.04898495238,0.355532459,0.3935567421
5.55,0.3069103216,0.03333599869,0.3990560198,0.04948438627,0.3465049657,0.3987427741
5.57,0.3686800319,0.04392624947,0.4040846695,0.05005956994,0.3474623184,0.4039065369
5.59,0.3248660958,0.03609482316,0.4092812892,0.05065907926,0.360632783,0.4092137249
5.61,0.3192382,0.03132520231,0.4141430572,0.0511678601,0.3529340764,0.4145997642
5.63,0.3825951914,0.03952100595,0.4194803579,0.05170667987,0.3649266392,0.4200575207
5.65,0.4376731236,0.03550867956,0.4257622872,0.05228104025,0.3753262997,0.4257255945
5.67,0.3770373841,0.03519929883,0.4320428339,0.0528262581,0.3797140783,0.431547799
5.69,0.349179038,0.03567139823,0.4376815414,0.05337662088,0.3721648806,0.4373863454
5.71,0.3647066148,0.04196989888,0.4432647902,0.05398397442,0.3779004113,0.4432522624
5.73,0.3722891934,0.03367943246,0.4490690677,0.0545795079,0.3705727842,0.4491465173
5.75,0.3841389419,0.03420685392,0.4550682302,0.05511789302,0.3764071978,0.4550705852
5.77,0.329282314,0.02649079093,0.4607639747,0.05560240054,0.3817737121,0.4611254428
5.79,0.4858306514,0.03359899465,0.4673229718,0.05608580372,0.3928896069,0.4673551219
5.81,0.3759279682,0.04070019816,0.4742976797,0.05668761264,0.4135485902,0.4738855383
5.83,0.4275013979,0.04069427466,0.4808495439,0.05735122765,0.4318364293,0.4807785374
5.85,0.3810578013,0.03976706099,0.4874858666,0.0580117252,0.4388743896,0.4879265791
5.87,0.5023769926,0.04661031815,0.4947913446,0.05872587295,0.4539742273,0.4953068709
5.89,0.5086307951,0.04327224278,0.5032051738,0.05947378517,0.4489383015,0.5028208069
5.91,0.4328929717,0.0320913143,0.5110918182,0.06010492027,0.4693871035,0.5105158099
5.93,0.4272772599,0.04123407593,0.5183477572,0.0607237285,0.4759217382,0.5184902951
5.95,0.505145675,0.0446881517,0.5262688174,0.06145354314,0.4812360559,0.5266193475
5.97,0.4573143364,0.03975568195,0.5344965117,0.06217539934,0.4705847836,0.5347571433
5.99,0.5015876144,0.03952388353,0.5427515479,0.06285779262,0.4531042413,0.542707306
6.01,0.4725698909,0.04515897284,0.551191965,0.06359174802,0.4663076236,0.5506745615
6.03,0.438048679,0.0355876784,0.5591343352,0.06429582765,0.4581902386,0.5587387666
6.05,0.4225314442,0.03325978916,0.5666907291,0.06490031686,0.4454444484,0.5666733078
6.07,0.3914298484,0.04279356465,0.5738847146,0.06557285758,0.4489591368,0.5745793611
6.09,0.5541678725,0.04592410934,0.582303214,0.06636234103,0.4452751091,0.5825359678
6.11,0.3986038757,0.04142298161,0.5908320801,0.06714452704,0.4464210081,0.5905224161
6.13,0.4579560821,0.03315258983,0.5985559375,0.06781660138,0.4424568503,0.5985357623
6.15,0.4636485326,0.02215951914,0.6069190014,0.06831819385,0.4432682841,0.6065731016
6.17,0.4214585477,0.03120745519,0.6150018661,0.06880588883,0.4491864061,0.6147245022
6.19,0.4188380592,0.03549455458,0.6227265454,0.06941920085,0.4422076598,0.6229187853
6.21,0.4393049208,0.03687508514,0.6306671161,0.07008884146,0.4632043818,0.6312967284
6.23,0.5091691831,0.04900503323,0.6395016646,0.07088894439,0.4585778205,0.639880484
6.25,0.4995558374,0.03688542489,0.6489554114,0.07169356824,0.4688403372,0.6485727985
6.27,0.4495216355,0.04562937861,0.6579060172,0.07247214743,0.4734002911,0.6574605614
6.29,0.4669907115,0.04012144858,0.6666068177,0.07328599675,0.4742116188,0.6664560804
6.31,0.445564669,0.04373960186,0.6753241418,0.07408726164,0.4730985499,0.6755060457
6.33,0.5043211712,0.0441596016,0.6844582427,0.07493234761,0.4718436661,0.6845907922
6.35,0.4462995162,0.03543758951,0.6936537856,0.07570218914,0.4746948911,0.6937486981
6.37,0.5032923639,0.0309880305,0.7029009462,0.07634878597,0.4810138856,0.7030538625
6.39,0.5007216732,0.03634011259,0.7127377241,0.0770085998,0.4899320848,0.712567008
6.41,0.4860332404,0.03928630998,0.7224657394,0.07775429539,0.494418031,0.722271905
6.43,0.4633525538,0.02802633372,0.7318836737,0.07842174045,0.488585665,0.7320238754
6.45,0.5048542959,0.02738877227,0.7415502545,0.07897491167,0.4951388206,0.7418442803
6.47,0.524402271,0.03829916271,0.7518895132,0.0796350715,0.4826398735,0.7516654587
6.49,0.4604018207,0.02880890018,0.7618409987,0.08031304121,0.4889677665,0.7614857606
6.51,0.4735843099,0.0365931483,0.7713396331,0.08097839442,0.4869404062,0.7714102475
6.53,0.5035880168,0.04159098417,0.7813392282,0.08177854942,0.488768242,0.7813939816
6.55,0.4627085246,0.03257985743,0.7912860627,0.0825418621,0.4883198266,0.7914531888
6.57,0.5401426603,0.02850031374,0.8016762062,0.08317441177,0.4957709557,0.801646799
6.59,0.4605075805,0.03388260155,0.8121018809,0.08382470087,0.5043127818,0.812069363
6.61,0.5315214216,0.04028490403,0.8225054314,0.08460254087,0.5146785787,0.8227536834
6.63,0.5224068873,0.02322377625,0.8336225141,0.0852719191,0.5090745515,0.8335525747
6.65,0.5196866891,0.03912030273,0.8446814818,0.08593404399,0.521692287,0.8444918295
6.67,0.5034885649,0.03657580276,0.8556047591,0.08674212198,0.5241336102,0.8556575311
6.69,0.5519726381,0.0438504862,0.8669425918,0.08760618151,0.5322842226,0.8670043415
6.71,0.4768060929,0.03263659004,0.8780561201,0.08843226257,0.5222938181,0.8783987335
6.73,0.5916106051,0.04120368299,0.8896730985,0.08923515411,0.5169588323,0.8896948238
6.75,0.504236291,0.03566138145,0.9016526901,0.09007544752,0.5082965665,0.9009050937
6.77,0.4882669691,0.02734389822,0.9125690979,0.09076819631,0.5149142517,0.9121600009
6.79,0.4881116757,0.02581377115,0.9233723011,0.09135631303,0.5149878844,0.9235554259
6.81,0.5076544066,0.03381838,0.9344557597,0.09202027746,0.5219395851,0.9350965962
6.83,0.5314425122,0.03549090417,0.9460897591,0.09279628505,0.5161926387,0.9467188257
6.85,0.5926692773,0.04764388645,0.9587506987,0.09373288833,0.5253144797,0.9584478163
6.87,0.5084219113,0.03899842363,0.9712202176,0.09471401925,0.536278058,0.9704730695
6.89,0.5204367105,0.03788674704,0.9829427753,0.09558996309,0.5417939093,0.9827561175
6.91,0.5249077877,0.04147814783,0.9949222579,0.09649958025,0.5388421578,0.9951397843
6.93,0.5385284821,0.03397013141,1.007180121,0.09736896427,0.5445886545,1.007627847
6.95,0.5926683754,0.05130038635,1.020295839,0.09835808015,0.5464248073,1.020275974
6.97,0.5487998216,0.02245819428,1.033603735,0.09921712887,0.5695579107,1.033288957
6.99,0.5594046396,0.03524546486,1.046599973,0.09989424773,0.58232028,1.046797428
7.01,0.6180144291,0.05445092759,1.060488748,0.1009527985,0.5959114932,1.060694271
7.03,0.5750781028,0.0338003993,1.074639478,0.101998917,0.5910109062,1.074773098
7.05,0.6386565095,0.03680854583,1.089120817,0.1028413446,0.5919113907,1.088884738
7.07,0.6001795536,0.03885347315,1.103982227,0.1037491559,0.6114393788,1.103322392
7.09,0.6040200269,0.04202308464,1.118511501,0.1047250715,0.6233939713,1.118221551
7.11,0.5683293311,0.02842256147,1.132735166,0.10557937,0.629074938,1.133418773
7.13,0.6943324419,0.04443225255,1.148146624,0.1064689013,0.6482651245,1.149005676
7.15,0.7062468591,0.03424183049,1.165333205,0.1074339417,0.665431429,1.16512632
7.17,0.6601600274,0.04002481212,1.182192529,0.1083505616,0.6834628958,1.181771756
7.19,0.6721126131,0.03769178618,1.198724622,0.1093148375,0.6954647413,1.198882775
7.21,0.7232587934,0.03236350724,1.216137638,0.1101887927,0.6985505963,1.216277205
7.23,0.7088320562,0.04462587231,1.234105972,0.1111552258,0.6925712394,1.233731784
7.25,0.6650968678,0.02793946261,1.25143915,0.1120701926,0.6910919102,1.251189249
7.27,0.6987594503,0.04927035968,1.268743144,0.1130504749,0.6956650624,1.26878276
7.29,0.6884789538,0.02830317663,1.286439342,0.114039321,0.6930717555,1.286498343
7.31,0.7205452511,0.04259667065,1.304513839,0.1149492464,0.6943106636,1.30429416
7.33,0.6769532072,0.03070988421,1.32253619,0.1158942805,0.7132500754,1.32244849
7.35,0.7291350299,0.04808399158,1.340771937,0.1169166794,0.7293618341,1.341156595
7.37,0.736985509,0.04803431968,1.359888357,0.1181699247,0.743682946,1.360363526
7.39,0.7774052857,0.03915736319,1.379742769,0.1193126528,0.7568525591,1.380035334
7.41,0.7922421504,0.03930808145,1.400432345,0.1203468874,0.7636061253,1.40007628
7.43,0.748446948,0.0482754501,1.420848054,0.1215078682,0.7779739917,1.420505875
7.45,0.7877591372,0.03828981965,1.441317221,0.1226608695,0.7732553454,1.441173627
7.47,0.7567236667,0.0341682555,1.462004923,0.1236313194,0.7749977362,1.461913011
7.49,0.7740312083,0.05152427093,1.482620566,0.1247859849,0.7763418161,1.482805298
7.51,0.7999584774,0.04146556569,1.503932281,0.1260446426,0.7877416811,1.503982365
7.53,0.7586723186,0.03728515196,1.525146315,0.127116418,0.7915437642,1.525479175
7.55,0.8196466209,0.03412023257,1.54674647,0.1280934246,0.7843626876,1.547043843
7.57,0.8051935101,0.04456999934,1.5690986,0.1291763334,0.7833752425,1.568610917
7.59,0.7969349071,0.03637313917,1.591255282,0.130295455,0.7865383196,1.590322494
7.61,0.7291501433,0.04863744256,1.612469647,0.1314777883,0.7882974942,1.612217176
7.63,0.7786657214,0.03860443612,1.633544792,0.1326967182,0.7948956058,1.634344223
7.65,0.8224023456,0.0402438085,1.656040645,0.1338045588,0.8006743228,1.656761434
7.67,0.850893231,0.03507361975,1.679673946,0.1348680896,0.8143651854,1.679571428
7.69,0.8119587008,0.04250149378,1.703280056,0.1359696999,0.8359716888,1.703002099
7.71,0.8391731123,0.04820800989,1.726844471,0.1372644325,0.8504953211,1.727070315
7.73,0.8637071205,0.04798628358,1.751273701,0.1386443598,0.8435817269,1.751372092
7.75,0.8451546302,0.02568003045,1.775914316,0.1397057761,0.848443521,1.775770802
7.77,0.8655999864,0.03585445642,1.800711331,0.1405980577,0.8407062839,1.800253616
7.79,0.806966274,0.03373795902,1.825076994,0.1416118804,0.8454814789,1.824820109
7.81,0.8305703069,0.04862083589,1.849058206,0.1428185135,0.8414726727,1.849523962
7.83,0.8888627438,0.03465148885,1.874369321,0.1440437013,0.8400606609,1.874274971
7.85,0.789013941,0.03685917049,1.899189282,0.1451017654,0.8474205405,1.899241073
7.87,0.8852465716,0.04152789867,1.924089691,0.1462675818,0.8446035532,1.924401884
7.89,0.8400816116,0.03536168173,1.949874869,0.1474165457,0.8497601592,1.949726174
7.91,0.8557916295,0.03749108723,1.975350948,0.1485110241,0.8498065612,1.975257142
7.93,0.8554326151,0.04283908155,2.001187342,0.1497240691,0.843183798,2.000817997
7.95,0.8112241171,0.04401635522,2.026476419,0.1510421063,0.8502249156,2.026514983
7.97,0.8684289255,0.04146779943,2.052095156,0.1523457354,0.8454247409,2.052375309
7.99,0.8605057086,0.02571563358,2.078595663,0.1533749064,0.8510679068,2.078379073
8.01,0.8291495554,0.04092995743,2.104623181,0.1544021513,0.8570141598,2.104691887
8.03,0.8806032276,0.03940216837,2.131095346,0.1556457842,0.8665487253,2.131376241
8.05,0.8782128065,0.0292107084,2.158461002,0.1567129504,0.8708307853,2.15840862
8.07,0.8683772934,0.04298462394,2.185771513,0.157842381,0.8755045546,2.18571571
8.09,0.8990148903,0.03838008205,2.213546195,0.1591207987,0.8876069318,2.213422402
8.11,0.8830738048,0.03020616804,2.241688817,0.1602036132,0.8989023693,2.241635898
8.13,0.876563464,0.03109891041,2.269614645,0.161176582,0.9011921193,2.270204141
8.15,0.9430723692,0.03177743916,2.298637965,0.1621794007,0.9051813239,2.299013493
8.17,0.9081972551,0.04137005392,2.328307089,0.1633521201,0.9071408528,2.32805985
8.19,0.8980569021,0.03162073121,2.357397798,0.1645273088,0.8930307944,2.357052439
