r(Angstrom),g_mean,g_se,CN_raw,CN_raw_se,g_smooth,CN_smooth
1.55,0,0,0,0,0,0
1.57,0,0,0,0,0,0
1.59,0,0,0,0,0,0
1.61,0,0,0,0,0,0
1.63,0,0,0,0,0,0
1.65,0,0,0,0,0,0
1.67,0,0,0,0,0,0
1.69,0,0,0,0,0,0
1.71,0,0,0,0,0,0
1.73,0,0,0,0,0,0
1.75,0,0,0,0,0,0
1.77,0,0,0,0,0,0
1.79,0,0,0,0,0,0
1.81,0,0,0,0,0,0
1.83,0,0,0,0,0,0
1.85,0,0,0,0,0,0
1.87,0,0,0,0,0,0
1.89,0,0,0,0,0,0
1.91,0,0,0,0,0,0
1.93,0,0,0,0,0,0
1.95,0,0,0,0,0,0
1.97,0,0,0,0,0,0
1.99,0,0,0,0,0,0
2.01,0,0,0,0,0,0
2.03,0,0,0,0,0,0
2.05,0,0,0,0,0,0
2.07,0,0,0,0,0,0
2.09,0,0,0,0,0,0
2.11,0,0,0,0,0,0
2.13,0,0,0,0,0,0
2.15,0,0,0,0,0,0
2.17,0,0,0,0,0,0
2.19,0,0,0,0,0,0
2.21,0,0,0,0,0,0
2.23,0,0,0,0,0,0
2.25,0,0,0,0,0,0
2.27,0,0,0,0,0,0
2.29,0,0,0,0,0,0
2.31,0,0,0,0,0,0
2.33,0,0,0,0,0,0
2.35,0,0,0,0,0,0
2.37,0,0,0,0,0,0
2.39,0,0,0,0,0,0
2.41,0,0,0,0,0,0
2.43,0,0,0,0,0,0
2.45,0,0,0,0,0,0
2.47,0,0,0,0,0,0
2.49,0,0,0,0,0,0
2.51,0,0,0,0,0,0
2.53,0,0,0,0,0,0
2.55,0,0,0,0,0,0
2.57,0,0,0,0,0,0
2.59,0,0,0,0,0,0
2.61,0,0,0,0,0,0
2.63,0,0,0,0,0,0
2.65,0,0,0,0,0,0
2.67,0,0,0,0,0,0
2.69,0,0,0,0,0,0
2.71,0,0,0,0,0,0
2.73,0,0,0,0,0,0
2.75,0,0,0,0,0,0
2.77,0,0,0,0,0,0
2.79,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.83,0,0,0,0,0,0
2.85,0,0,0,0,0,0
2.87,0,0,0,0,0,0
2.89,0,0,0,0,0,0
2.91,0,0,0,0,0,0
2.93,0,0,0,0,0,0
2.95,0,0,0,0,0,0
2.97,0,0,0,0,0,0
2.99,0,0,0,0,0,0
3.01,0,0,0,0,0,0
3.03,0,0,0,0,0,0
3.05,0,0,0,0,0,0
3.07,0,0,0,0,0,0
3.09,0,0,0,0,0,0
3.11,0,0,0,0,0,0
3.13,0,0,0,0,0,0
3.15,0,0,0,0,0,0
3.17,0,0,0,0,0,0
3.19,0,0,0,0,0,0
3.21,0,0,0,0,0,0
3.23,0,0,0,0,0,0
3.25,0,0,0,0,0,0
3.27,0,0,0,0,0,0
3.29,0,0,0,0,0,0
3.31,0,0,0,0,0,0
3.33,0,0,0,0,0,0
3.35,0,0,0,0,0,0
3.37,0,0,0,0,0,0
3.39,0,0,0,0,0,0
3.41,0,0,0,0,0,0
3.43,0,0,0,0,0,0
3.45,0,0,0,0,0,0
3.47,0,0,0,0,0,0
3.49,0,0,0,0,0,0
3.51,0,0,0,0,0,0
3.53,0,0,0,0,0,0
3.55,0,0,0,0,0,0
3.57,0,0,0,0,0,0
3.59,0,0,0,0,0,0
3.61,0,0,0,0,0,0
3.63,0,0,0,0,0,0
3.65,0,0,0,0,0,0
3.67,0,0,0,0,0,0
3.69,0,0,0,0,0,0
3.71,0,0,0,0,0,0
3.73,0,0,0,0,0,0
3.75,0,0,0,0,0,0
3.77,0,0,0,0,0,0
3.79,0,0,0,0,0,0
3.81,0,0,0,0,0,0
3.83,0,0,0,0,0,0
3.85,0,0,0,0,0,0
3.87,0,0,0,0,0,0
3.89,0,0,0,0,0,0
3.91,0,0,0,0,0,0
3.93,0,0,0,0,0,0
3.95,0,0,0,0,0,0
3.97,0,0,0,0,0,0
3.99,0,0,0,0,0,0
4.01,0,0,0,0,0,0
4.03,0,0,0,0,0,0
4.05,0,0,0,0,0,0
4.07,0,0,0,0,0,0
4.09,0,0,0,0,0,0
4.11,0,0,0,0,0,0
4.13,0,0,0,0,0,0
4.15,0,0,0,0,0,0
4.17,0,0,0,0,0,0
4.19,0,0,0,0,0,0
4.21,0,0,0,0,0,0
4.23,0,0,0,0,0,0
4.25,0,0,0,0,0,0
4.27,0,0,0,0,0,0
4.29,0,0,0,0,0,0
4.31,0,0,0,0,0,0
4.33,0,0,0,0,0,0
4.35,0,0,0,0,0,0
4.37,0,0,0,0,0,0
4.39,0,0,0,0,0,0
4.41,0,0,0,0,0,0
4.43,0,0,0,0,0,0
4.45,0,0,0,0,0,0
4.47,0,0,0,0,0,0
4.49,0,0,0,0,0,0
4.51,0,0,0,0,0,0
4.53,0,0,0,0,0,0
4.55,0,0,0,0,0,0
4.57,0,0,0,0,0,0
4.59,0,0,0,0,0,0
4.61,0,0,0,0,0,0
4.63,0,0,0,0,0,0
4.65,0,0,0,0,0,0
4.67,0,0,0,0,0,0
4.69,0,0,0,0,0,0
4.71,0,0,0,0,0,0
4.73,0,0,0,0,0,0
4.75,0,0,0,0,0,0
4.77,0,0,0,0,0,0
4.79,0,0,0,0,0,0
4.81,0,0,0,0,0,0
4.83,0,0,0,0,0,0
4.85,0,0,0,0,0,0
4.87,0,0,0,0,0,0
4.89,0,0,0,0,0,0
4.91,0,0,0,0,0,0
4.93,0,0,0,0,0,0
4.95,0,0,0,0,0,0
4.97,0,0,0,0,0,0
4.99,0,0,0,0,0,0
5.01,0,0,0,0,0,0
5.03,0,0,0,0,0,0
5.05,0,0,0,0,0,0
5.07,0,0,0,0,0,0
5.09,0,0,0,0,0,0
5.11,0,0,0,0,0,0
5.13,0,0,0,0,0,0
5.15,0,0,0,0,0,0
5.17,0,0,0,0,0,0
5.19,0,0,0,0,0,0
5.21,0,0,0,0,0,0
5.23,0,0,0,0,0,0
5.25,0,0,0,0,0,0
5.27,0,0,0,0,0,0
5.29,0,0,0,0,0,0
5.31,0,0,0,0,0,0
5.33,0,0,0,0,0,0
5.35,0,0,0,0,0,0
5.37,0,0,0,0,0,0
5.39,0,0,0,0,0,0
5.41,0,0,0,0,0,0
5.43,0,0,0,0,0,0
5.45,0,0,0,0,0,0
5.47,0,0,0,0,0,0
5.49,0,0,0,0,0,0
5.51,0,0,0,0,0,0
5.53,0,0,0,0,0,0
5.55,0,0,0,0,0,0
5.57,0,0,0,0,0,0
5.59,0,0,0,0,0,0
5.61,0,0,0,0,0,0
5.63,0,0,0,0,0,0
5.65,0,0,0,0,0,0
5.67,0,0,0,0,0,0
5.69,0,0,0,0,0,0
5.71,0,0,0,0,0,0
5.73,0,0,0,0,0,0
5.75,0,0,0,0,0,0
5.77,0,0,0,0,0,0
5.79,0,0,0,0,0,0
5.81,0,0,0,0,0,0
5.83,0,0,0,0,0,0
5.85,0,0,0,0,0,0
5.87,0,0,0,0,0,0
5.89,0,0,0,0,0,0
5.91,0,0,0,0,0,0
5.93,0,0,0,0,0,0
5.95,0,0,0,0,0,0
5.97,0,0,0,0,0,0
5.99,0,0,0,0,0,0
6.01,0,0,0,0,0,0
6.03,0,0,0,0,0,0
6.05,0,0,0,0,0,0
6.07,0,0,0,0,0,0
6.09,0,0,0,0,0,0
6.11,0,0,0,0,0,0
6.13,0,0,0,0,0,0
6.15,0,0,0,0,0,0
6.17,0,0,0,0,0,0
6.19,0,0,0,0,0,0
6.21,0,0,0,0,0,0
6.23,0,0,0,0,0,0
6.25,0,0,0,0,0,0
6.27,0,0,0,0,0,0
6.29,0,0,0,0,0,0
6.31,0,0,0,0,0,0
6.33,0,0,0,0,-6.172149807e-05,-2.242143028e-06
6.35,0,0,0,0,1.543037452e-05,-3.920202613e-06
6.37,0,0,0,0,7.543738653e-05,-5.809789389e-07
6.39,0,0,0,0,0.000118299538,6.573456272e-06
6.41,0,0,0,0,8.326664732e-05,1.405449969e-05
6.43,0.0007355145187,0.0007355145187,2.756973745e-05,2.756973745e-05,0.0001079312298,2.120189997e-05
6.45,0,0,5.51394749e-05,5.51394749e-05,0.0002332284444,3.404426393e-05
6.47,0,0,5.51394749e-05,5.51394749e-05,1.054187191e-05,4.324105502e-05
6.49,0,0,5.51394749e-05,5.51394749e-05,0.0001694507925,5.011185139e-05
6.51,0.0007239396631,0.0007239396631,8.295477712e-05,8.295477712e-05,0.0004924966241,7.550533699e-05
6.53,0.000713159765,0.000713159765,0.0001383398168,0.0001383398168,0.0007363607099,0.000122894758
6.55,0,0,0.0001659095542,0.0001659095542,0.001154493472,0.0001962662884
6.57,0.003543302921,0.001408024976,0.0003045718722,0.0002210106876,0.002126769388,0.0003243993797
6.59,0.002821581405,0.001651305454,0.0005543262063,0.0003411274366,0.003081414629,0.000528949829
6.61,0.002804838621,0.001641150894,0.0007765223598,0.0004711516603,0.004134162632,0.0008140328491
6.63,0.004882942071,0.001526655895,0.001082219878,0.0005970000505,0.004974162336,0.001176022294
6.65,0.007618486045,0.002126717649,0.00158225712,0.000743105179,0.005512767597,0.001595271379
6.67,0.005499827496,0.001838665836,0.002109530926,0.0009025312404,0.005278428446,0.002029191843
6.69,0.006165752272,0.001563878488,0.002581543839,0.001040148245,0.005925205723,0.002482514379
6.71,0.004757196361,0.002265861135,0.003025911751,0.001196095171,0.006555590284,0.002990530819
6.73,0.005409503683,0.001519970905,0.003442226576,0.001351000212,0.006129690973,0.003509827617
6.75,0.006062023753,0.001826085575,0.003914762389,0.001488845312,0.00626313375,0.00402024372
6.77,0.01005302824,0.00236142282,0.004582896407,0.001662398941,0.007310199661,0.004582713768
6.79,0.007307843324,0.001798751122,0.005306080175,0.001835706678,0.007919167801,0.005217478598
6.81,0.004650582988,0.002219101582,0.005807069306,0.002004193456,0.008220884649,0.005894133167
6.83,0.01049699912,0.002446722436,0.006446544517,0.002200972841,0.007470957022,0.006555743325
6.85,0.009155579133,0.002145494689,0.007279967389,0.002395720244,0.006897153948,0.007165113962
6.87,0.00519281856,0.001459082967,0.007891644407,0.00254942305,0.006061692351,0.007717895195
6.89,0.003866602434,0.001644282967,0.008280253372,0.002682623457,0.006104849397,0.008240013426
6.91,0.003210610943,0.001275799567,0.008585649918,0.002808618882,0.005265547757,0.008730696676
6.93,0.007017527139,0.001958678551,0.009030174766,0.002949127081,0.003960109932,0.009131058096
6.95,0.004439225268,0.001387906134,0.009530116109,0.003095185832,0.003509027585,0.009457145587
6.97,0.004405406271,0.002100877529,0.00991854702,0.003248494889,0.003595222702,0.00976915824
6.99,0.000627640367,0.000627640367,0.0101403805,0.003368828115,0.003738699334,0.01009311855
7.01,0.003752400564,0.00131499819,0.01033535548,0.003455214883,0.003695938998,0.01042338854
7.03,0.003705767741,0.001298653835,0.01066856622,0.003571985767,0.003790342345,0.01075787326
7.05,0.005550181159,0.002087906381,0.01108469941,0.0037242549,0.004623618466,0.01113604431
7.07,0.00612784972,0.001665063877,0.01161248823,0.003893792564,0.00575000329,0.01160495884
7.09,0.00547349704,0.002066347359,0.01213962829,0.004063418339,0.00618912743,0.01214758989
7.11,0.007253782138,0.002039255419,0.01272152198,0.004251049882,0.006459154786,0.01272567883
7.13,0.006627221644,0.001625738171,0.01335941241,0.004419439702,0.006236028349,0.01330912098
7.15,0.007203020406,0.001830212868,0.01399870127,0.004579195364,0.006398469556,0.01389309072
7.17,0.003594717289,0.001534168112,0.01450008879,0.004735526231,0.006831448415,0.01450804549
7.19,0.008883864577,0.002822688249,0.01508400005,0.004939324285,0.007021944834,0.01515554876
7.21,0.005319317151,0.00159879982,0.01575106488,0.005146968419,0.007345475571,0.01583084017
7.23,0.0105438345,0.002069154705,0.01650144302,0.005320377903,0.007432434201,0.01652925709
7.25,0.008149675865,0.002083910859,0.01738948722,0.005517743042,0.008187696108,0.01727166066
7.27,0.006943030069,0.001950462866,0.0181105365,0.005710508871,0.009044623896,0.0180952235
7.29,0.009235288941,0.001984942716,0.01888818873,0.005899605142,0.008707424714,0.01894814454
7.31,0.007459797665,0.002087368977,0.01969454708,0.006096365184,0.008291471201,0.01976936086
7.33,0.01197899445,0.002106388766,0.02063945059,0.006300093374,0.008206250816,0.02057078101
7.35,0.007942771543,0.002192646843,0.02161197469,0.0065100875,0.008724548786,0.02139782013
7.37,0.006209147249,0.002085349289,0.02230675356,0.00672016844,0.009625716952,0.02229913425
7.39,0.007847750428,0.002168963379,0.02300107346,0.006930248818,0.009926436172,0.02326461951
7.41,0.01449494518,0.002684845353,0.02411118931,0.007171289896,0.01046667396,0.02427712695
7.43,0.01055968626,0.001893197219,0.02536125303,0.007399694782,0.01008982536,0.02530314673
7.45,0.01267684378,0.002560808064,0.02652764285,0.007623305066,0.01059371015,0.0263411992
7.47,0.008789017146,0.001882835192,0.02761016116,0.007847414106,0.01051585141,0.02740625605
7.49,0.009845773224,0.002497058723,0.02855555717,0.008069668222,0.01018072476,0.02845604769
7.51,0.00870205414,0.001868344643,0.02950128106,0.008292204227,0.01082490984,0.02952735496
7.53,0.0129616768,0.002890907503,0.03061254235,0.008536346338,0.0128227864,0.03074002402
7.55,0.01397575388,0.002926407797,0.03200109523,0.008836188378,0.01457683185,0.03215250023
7.57,0.01869043867,0.004082170246,0.03369437257,0.009199503206,0.01732679084,0.03380599493
7.59,0.02340998915,0.003973539328,0.03588805395,0.009619114288,0.02140184301,0.03582394926
7.61,0.02170169386,0.003016806282,0.03825012589,0.009985037173,0.02445980872,0.03822595069
7.63,0.02423785486,0.003603546811,0.04066881346,0.01033362506,0.02636386514,0.04090165971
7.65,0.03038483177,0.004093571575,0.04356021145,0.01074101231,0.02794323257,0.04377572448
7.67,0.03492937738,0.002774535787,0.04703528722,0.01110618388,0.02836949788,0.04677138698
7.69,0.0243682762,0.004406044557,0.05020469882,0.01149038538,0.02864501048,0.04982021874
7.71,0.02781463262,0.003503701855,0.05301016084,0.01191543093,0.02993958192,0.05296948918
7.73,0.02921755412,0.00372433543,0.05609194674,0.01230601047,0.03000247252,0.05620831481
7.75,0.02909463476,0.002903711659,0.05925902693,0.012665883,0.03063783254,0.05950194789
7.77,0.03247820661,0.004273383212,0.06262100052,0.01305790085,0.0302386824,0.06282537411
7.79,0.03485048867,0.004301825908,0.06631603827,0.01352847468,0.03044587912,0.06615550555
7.81,0.02963322349,0.004516465452,0.06987209989,0.01401490529,0.03104670467,0.06954740505
7.83,0.03250003353,0.004577096065,0.07331725688,0.01451907305,0.03198682364,0.07304220108
7.85,0.02336684292,0.004407952695,0.07642915592,0.01501974337,0.03216156838,0.07661691309
7.87,0.03267398501,0.004781522304,0.07956932666,0.0155344987,0.03189625538,0.08020475115
7.89,0.04135157433,0.003553177047,0.08373786173,0.01600352806,0.03198494353,0.08380097865
7.91,0.03279687558,0.003906722883,0.08793206545,0.01642567089,0.03380681547,0.0875238348
7.93,0.02875144192,0.00295977308,0.09143163465,0.01681602107,0.03332624412,0.09134151091
7.95,0.0315291334,0.003515252046,0.09487742557,0.01718618699,0.0319820993,0.09507407506
7.97,0.03231809226,0.00307127727,0.09854519283,0.01756448087,0.02920934973,0.09858876927
7.99,0.03263030219,0.003760677085,0.102294919,0.01795901146,0.02726995613,0.1018492217
8.01,0.01955502084,0.003191813671,0.1053209707,0.01836233323,0.02746381836,0.105025067
8.03,0.02328320993,0.003041316159,0.1078195585,0.01872578674,0.02672690153,0.1081850084
8.05,0.02978852794,0.003648218861,0.1109307584,0.01911791319,0.02553713309,0.1112477514
8.07,0.02776552559,0.003023450436,0.1143202005,0.01951076048,0.02547798094,0.1142523592
8.09,0.0271345143,0.002606165234,0.1175696001,0.01984391206,0.02652250665,0.117330382
8.11,0.02421560198,0.002896917716,0.1206236112,0.02017129259,0.02835898219,0.1205951468
8.13,0.02780834832,0.004183902328,0.1237339618,0.02059475035,0.02748376163,0.1239331145
8.15,0.03090915402,0.002930566904,0.1272616713,0.02102194261,0.02831170156,0.1272849572
8.17,0.0303450987,0.003087618902,0.1309593302,0.02138526635,0.02978771289,0.1307924695
8.19,0.02878582797,0.003590961064,0.1345461816,0.02179048632,0.03176794194,0.134526938
8.21,0.02954052032,0.003955187318,0.1381018911,0.02225055668,0.03261522592,0.1384518874
8.23,0.04069465267,0.004167378755,0.1424060287,0.02274816149,0.03320559917,0.1424840359
8.25,0.03290664096,0.004697990496,0.1469355092,0.02329396259,0.03379132038,0.1466082248
8.27,0.03583605716,0.004828146166,0.1511880799,0.02388322854,0.03637543724,0.1509488301
8.29,0.03165633894,0.003845690738,0.1553824874,0.02442220917,0.03836440816,0.1555946338
8.31,0.0399476279,0.004196504886,0.159855854,0.02492454774,0.03777634762,0.1603500151
8.33,0.04016020613,0.002499848447,0.164883266,0.02534453922,0.03695030957,0.1650395603
8.35,0.04526299372,0.004145127759,0.1702708022,0.02576381848,0.03801066713,0.1697667402
8.37,0.03368894417,0.003258712652,0.1752716435,0.02623281029,0.03815137052,0.1745925821
8.39,0.03003991315,0.004608161711,0.1793284554,0.02673386836,0.03818305064,0.1794525
8.41,0.04114078218,0.004613912773,0.183883599,0.02732380843,0.03832667027,0.1843468743
8.43,0.04136261937,0.00377076341,0.1891865652,0.02786260742,0.03949315826,0.1893489466
8.45,0.04076448727,0.004120837168,0.1944903265,0.02837230866,0.03993485643,0.1944785569
8.47,0.04183140855,0.002894280811,0.1998499279,0.02882731368,0.04296141917,0.1998579498
8.49,0.04758215268,0.004694673682,0.2056800951,0.0293223495,0.04488188165,0.2055851555
8.51,0.04272799702,0.003705921022,0.2115948877,0.02987245708,0.04349851383,0.2113740793
8.53,0.04166532835,0.004787608786,0.217148742,0.03043159282,0.04598311063,0.2172633483
8.55,0.0515743204,0.004100924693,0.2233153236,0.03101920028,0.04731189055,0.2234322611
8.57,0.04669754999,0.004066590543,0.2298428166,0.03156176712,0.04818056213,0.2297760078
8.59,0.04359625482,0.004208485725,0.2358686592,0.03211407846,0.04920671895,0.2362759203
8.61,0.06154456545,0.004102820109,0.2429214445,0.03267135832,0.05023773905,0.2429441105
8.63,0.04440828547,0.004190011918,0.2500562838,0.03323001888,0.0499204612,0.2496912217
8.65,0.04951055357,0.004635893336,0.2564133221,0.03382740833,0.04856281193,0.2563561598
8.67,0.0501203295,0.004982190989,0.2631874894,0.03448141246,0.04809322957,0.2629278931
8.69,0.04499827777,0.003526452503,0.2696838639,0.03506237556,0.04855650751,0.2695297321
8.71,0.04645961001,0.004275637356,0.2759600474,0.03559788276,0.04705349835,0.2760903715
8.73,0.0485695512,0.004962920749,0.2825114153,0.03623487078,0.04882760107,0.2827004164
8.75,0.05077886721,0.004122592182,0.2893920092,0.03686394284,0.05079615729,0.2896000404
8.77,0.05696183034,0.00490880843,0.2968886188,0.03749239124,0.05294378609,0.2968176726
8.79,0.0483242849,0.003992284478,0.3042455884,0.0381143341,0.05471275704,0.3043419659
8.81,0.05762417711,0.003234733022,0.3116854804,0.0386216062,0.05589264824,0.3121075159
8.83,0.06322239106,0.005081797813,0.320209356,0.03920844393,0.05640504965,0.3200276495
8.85,0.05237736314,0.004931728914,0.328397571,0.03991785319,0.05565448362,0.3279666668
8.87,0.05296687922,0.003558300674,0.3358948509,0.04052185469,0.05537331515,0.3358682966
8.89,0.05658235189,0.004567759222,0.3437271187,0.04110295008,0.05541468891,0.343788549
8.91,0.05287680025,0.003594064277,0.3515870552,0.04168891383,0.05299211482,0.3515731208
8.93,0.05107187198,0.005042210189,0.3590851638,0.04231213095,0.05149982815,0.3591104691
8.95,0.05619646934,0.005423195573,0.3668585992,0.04307051022,0.05235341924,0.3666357564
8.97,0.04986242689,0.003665942991,0.3745769622,0.04373176871,0.05249637751,0.3742671685
8.99,0.04927580863,0.006625225658,0.381824794,0.04448463073,0.0535488027,0.3820202291
9.01,0.05511688896,0.004961949557,0.3894918583,0.04533526722,0.05490307768,0.3899846487
9.03,0.05969264361,0.006133610858,0.3979611945,0.04615389025,0.05669360985,0.3982165432
9.05,0.05866659069,0.005114185727,0.4067302061,0.04698706709,0.05766418082,0.406689417
9.07,0.06074984051,0.004356044148,0.4156172468,0.04769169546,0.05973744373,0.4154265188
9.09,0.05671914977,0.004388627445,0.4243969952,0.04834533562,0.05932159871,0.4243257134
9.11,0.06127852816,0.004545502877,0.4332565742,0.04901610277,0.05886172277,0.4331984016
9.13,0.05691515827,0.006191737003,0.4421684423,0.04982603426,0.0579187782,0.4420042717
9.15,0.05887679248,0.005001426318,0.4509385881,0.05067358189,0.05787011272,0.4507738527
9.17,0.05351448933,0.004773783011,0.4594872528,0.05141713995,0.05857168397,0.4596316453
9.19,0.06237140585,0.004324744953,0.4683426531,0.05211221188,0.05805131871,0.4685418014
9.21,0.05699904034,0.004943729458,0.4775016925,0.05282353496,0.05818901183,0.4774615693
9.23,0.06185698946,0.004808046079,0.4866626635,0.05357507544,0.05991976314,0.4865644271
9.25,0.06157657194,0.00477859008,0.4962168785,0.05431711531,0.06074995566,0.4959048955
9.27,0.0548915417,0.004459191555,0.5052699326,0.05503520249,0.06336908641,0.5055542913
9.29,0.06883567239,0.004508003776,0.5149323679,0.05573533077,0.06310600984,0.5154288788
9.31,0.06716205876,0.004691218411,0.5255960208,0.05645669656,0.06527079302,0.5254956023
9.33,0.06444443236,0.00453364243,0.5359596013,0.05718312972,0.06576146275,0.5358145038
9.35,0.07082205354,0.006739164969,0.5466587134,0.05807505337,0.06732228761,0.5463401707
9.37,0.06035234191,0.005230042912,0.5570758084,0.05902548312,0.0679439302,0.5570841519
9.39,0.0736255022,0.005495926557,0.5677651343,0.05988111137,0.06773249761,0.567906676
9.41,0.0660630299,0.005113355066,0.5789540077,0.06073093399,0.0686384712,0.5788312295
9.43,0.07236611406,0.004665599066,0.5900915982,0.06151756655,0.07065974926,0.5900380052
9.45,0.06897992606,0.004892882604,0.6015105309,0.06228984639,0.07210063539,0.6015720306
9.47,0.07681962332,0.005113318558,0.6133411573,0.06310172603,0.07475651901,0.6134875755
9.49,0.07452015888,0.004833018273,0.6256715179,0.06391207845,0.07441289562,0.6256414366
9.51,0.08194468776,0.004907887189,0.6384749761,0.06470910627,0.07964956888,0.6382479515
9.53,0.07892124506,0.005165367189,0.6516922151,0.06553683291,0.08257958098,0.6515782288
9.55,0.0830233199,0.005584654287,0.6650552807,0.06642391029,0.08634247139,0.6655169615
9.57,0.08567542975,0.006174233235,0.6790338216,0.06739833319,0.08705276989,0.6798843088
9.59,0.1056335558,0.005420958946,0.6949552076,0.06836298364,0.09003415447,0.6946193952
9.61,0.08528379947,0.00542121712,0.710903395,0.0692688807,0.09287584137,0.7099025801
9.63,0.09220255917,0.007740260457,0.7257959846,0.07037355374,0.09393939098,0.7255768555
9.65,0.08851308897,0.005882602135,0.7410207754,0.07152096594,0.09534191987,0.7415242002
9.67,0.1061408958,0.005783287735,0.7574917339,0.07250789144,0.0979707708,0.757879057
9.69,0.1001402871,0.005777935132,0.7750145588,0.07349003273,0.0989437292,0.774607393
9.71,0.09357039374,0.005539971268,0.7915374697,0.07445544016,0.102957351,0.7918308294
9.73,0.1122631935,0.007276810715,0.8091714282,0.07555356698,0.1042703097,0.809581134
9.75,0.1107965378,0.007166552265,0.8283560445,0.07679578929,0.1072558514,0.8277745597
9.77,0.1010533184,0.007339120381,0.8466499641,0.0780485496,0.1069886948,0.846276965
9.79,0.1083645518,0.006079626316,0.8648110722,0.0792119419,0.110132452,0.8651053289
9.81,0.1123734976,0.005290278171,0.8840316011,0.08020178718,0.1120548581,0.8844516752
9.83,0.1176547015,0.006685864107,0.9041430911,0.08124906732,0.1112977652,0.9039784681
9.85,0.1077368209,0.006157898872,0.9239268501,0.08237643629,0.1143389813,0.9237860658
9.87,0.1207995664,0.005188132913,0.9440724135,0.08337630368,0.1163570568,0.9441200065
9.89,0.1136914216,0.005689957276,0.9648231385,0.0843390835,0.1167582383,0.9647503306
9.91,0.1160313888,0.005716979716,0.9852359735,0.08535267133,0.1173893819,0.9855560329
9.93,0.1243017502,0.006767188433,1.006679046,0.08646664899,0.1178918346,1.006546995
9.95,0.113298157,0.006945270816,1.02796036,0.0876949911,0.1183318565,1.027707095
9.97,0.1202514569,0.006930672592,1.048966374,0.08894294962,0.1187757077,1.049031926
9.99,0.1191150113,0.004006503911,1.070580623,0.08993003205,0.1192896483,1.070528984
