r(Angstrom),g_mean,g_se,CN_raw,CN_raw_se,g_smooth,CN_smooth
1.55,0,0,0,0,0,0
1.57,0,0,0,0,0,0
1.59,0,0,0,0,0,0
1.61,0,0,0,0,0,0
1.63,0,0,0,0,0,0
1.65,0,0,0,0,0,0
1.67,0,0,0,0,0,0
1.69,0,0,0,0,0,0
1.71,0,0,0,0,0,0
1.73,0,0,0,0,0,0
1.75,0,0,0,0,0,0
1.77,0,0,0,0,0,0
1.79,0,0,0,0,0,0
1.81,0,0,0,0,0,0
1.83,0,0,0,0,0,0
1.85,0,0,0,0,0,0
1.87,0,0,0,0,0,0
1.89,0,0,0,0,0,0
1.91,0,0,0,0,0,0
1.93,0,0,0,0,0,0
1.95,0,0,0,0,0,0
1.97,0,0,0,0,0,0
1.99,0,0,0,0,0,0
2.01,0,0,0,0,0,0
2.03,0,0,0,0,0,0
2.05,0,0,0,0,0,0
2.07,0,0,0,0,0,0
2.09,0,0,0,0,0,0
2.11,0,0,0,0,0,0
2.13,0,0,0,0,0,0
2.15,0,0,0,0,0,0
2.17,0,0,0,0,0,0
2.19,0,0,0,0,0,0
2.21,0,0,0,0,0,0
2.23,0,0,0,0,0,0
2.25,0,0,0,0,0,0
2.27,0,0,0,0,0,0
2.29,0,0,0,0,0,0
2.31,0,0,0,0,0,0
2.33,0,0,0,0,0,0
2.35,0,0,0,0,0,0
2.37,0,0,0,0,0,0
2.39,0,0,0,0,0,0
2.41,0,0,0,0,0,0
2.43,0,0,0,0,0,0
2.45,0,0,0,0,0,0
2.47,0,0,0,0,0,0
2.49,0,0,0,0,0,0
2.51,0,0,0,0,0,0
2.53,0,0,0,0,0,0
2.55,0,0,0,0,0,0
2.57,0,0,0,0,0,0
2.59,0,0,0,0,0,0
2.61,0,0,0,0,0,0
2.63,0,0,0,0,0,0
2.65,0,0,0,0,0,0
2.67,0,0,0,0,0,0
2.69,0,0,0,0,0,0
2.71,0,0,0,0,0,0
2.73,0,0,0,0,0,0
2.75,0,0,0,0,0,0
2.77,0,0,0,0,0,0
2.79,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.83,0,0,0,0,0,0
2.85,0,0,0,0,0,0
2.87,0,0,0,0,0,0
2.89,0,0,0,0,0,0
2.91,0,0,0,0,0,0
2.93,0,0,0,0,0,0
2.95,0,0,0,0,0,0
2.97,0,0,0,0,0,0
2.99,0,0,0,0,0,0
3.01,0,0,0,0,0,0
3.03,0,0,0,0,0,0
3.05,0,0,0,0,0,0
3.07,0,0,0,0,0,0
3.09,0,0,0,0,0,0
3.11,0,0,0,0,0,0
3.13,0,0,0,0,0,0
3.15,0,0,0,0,0,0
3.17,0,0,0,0,0,0
3.19,0,0,0,0,0,0
3.21,0,0,0,0,0,0
3.23,0,0,0,0,0,0
3.25,0,0,0,0,0,0
3.27,0,0,0,0,0,0
3.29,0,0,0,0,0,0
3.31,0,0,0,0,0,0
3.33,0,0,0,0,0,0
3.35,0,0,0,0,0,0
3.37,0,0,0,0,0,0
3.39,0,0,0,0,0,0
3.41,0,0,0,0,0,0
3.43,0,0,0,0,0,0
3.45,0,0,0,0,0,0
3.47,0,0,0,0,0,0
3.49,0,0,0,0,0,0
3.51,0,0,0,0,0,0
3.53,0,0,0,0,0,0
3.55,0,0,0,0,0,0
3.57,0,0,0,0,0,0
3.59,0,0,0,0,0,0
3.61,0,0,0,0,0,0
3.63,0,0,0,0,0,0
3.65,0,0,0,0,0,0
3.67,0,0,0,0,0,0
3.69,0,0,0,0,0,0
3.71,0,0,0,0,0,0
3.73,0,0,0,0,0,0
3.75,0,0,0,0,0,0
3.77,0,0,0,0,0,0
3.79,0,0,0,0,0,0
3.81,0,0,0,0,0,0
3.83,0,0,0,0,0,0
3.85,0,0,0,0,0,0
3.87,0,0,0,0,0,0
3.89,0,0,0,0,0,0
3.91,0,0,0,0,0,0
3.93,0,0,0,0,0,0
3.95,0,0,0,0,0,0
3.97,0,0,0,0,0,0
3.99,0,0,0,0,0,0
4.01,0,0,0,0,0,0
4.03,0,0,0,0,0,0
4.05,0,0,0,0,0,0
4.07,0,0,0,0,0,0
4.09,0,0,0,0,0,0
4.11,0,0,0,0,0,0
4.13,0,0,0,0,0,0
4.15,0,0,0,0,0,0
4.17,0,0,0,0,0,0
4.19,0,0,0,0,0,0
4.21,0,0,0,0,0,0
4.23,0,0,0,0,0,0
4.25,0,0,0,0,0,0
4.27,0,0,0,0,0,0
4.29,0,0,0,0,0,0
4.31,0,0,0,0,0,0
4.33,0,0,0,0,0,0
4.35,0,0,0,0,-0.0001435564483,-2.209458793e-06
4.37,0,0,0,0,-0.0001068676126,-6.078862472e-06
4.39,0,0,0,0,-7.376378208e-05,-8.895071092e-06
4.41,0,0,0,0,0.0002404305032,-6.24811497e-06
4.43,0,0,0,0,0.0008871897423,1.171658515e-05
4.45,0.001710714342,0.001710714342,2.755384467e-05,2.755384467e-05,0.001197731958,4.516949211e-05
4.47,0.001701184303,0.001701184303,8.27548859e-05,8.27548859e-05,0.002028496271,9.742750274e-05
4.49,0.003395187564,0.002336730071,0.0001660746359,0.00014871859,0.002502151187,0.0001714230852
4.51,0.003341761143,0.002299957786,0.0002770329356,0.0002250853581,0.003027250755,0.0002625346031
4.53,0.001665039592,0.001665039592,0.0003601097766,0.0002909267136,0.00294645371,0.000361796238
4.55,0.004933801017,0.002694495435,0.0004709794602,0.000364089496,0.002702993591,0.0004564901386
4.57,0.001620103691,0.001620103691,0.0005815787758,0.0004369819103,0.002962825173,0.0005523344814
4.59,0.003248651417,0.002235876723,0.0006647684708,0.000502816674,0.00317891248,0.0006571379591
4.61,0.001594252565,0.001594252565,0.0007479951831,0.0005686884549,0.002991330046,0.0007633190615
4.63,0.004802768724,0.002622885078,0.0008592939658,0.0006419788031,0.004050433003,0.0008856495624
4.65,0.006297215799,0.002889438206,0.00105378384,0.00073852782,0.004913809124,0.001042691809
4.67,0.004713963946,0.002574396344,0.001248151625,0.0008350103259,0.00577111143,0.001231481964
4.69,0.004661660287,0.002545896337,0.001415171523,0.0009262246054,0.007472191517,0.001467536864
4.71,0.01228779948,0.005637428673,0.001720290302,0.001073493075,0.007656808574,0.00173937798
4.73,0.007599029307,0.003019588127,0.002080289951,0.001230161711,0.008294927218,0.002028480709
4.75,0.007568078417,0.00300728793,0.002357457471,0.001340298352,0.009293042197,0.002349967389
4.77,0.01352950064,0.004067926708,0.002746725233,0.001470769231,0.01025007747,0.002710200602
4.79,0.004438506873,0.003239329057,0.00307993824,0.001606503839,0.01119713346,0.003108852133
4.81,0.01623211212,0.004530878299,0.003468226037,0.001752218191,0.0108890254,0.003522722178
4.83,0.01315129647,0.00448510297,0.004023227112,0.001922584802,0.01329655002,0.003979932896
4.85,0.01303247478,0.005328322323,0.004522113115,0.002109632367,0.01512391444,0.004521589208
4.87,0.01579469396,0.005693899156,0.005076141826,0.0023214136,0.01603109278,0.005120192303
4.89,0.0142716124,0.004388620901,0.005658400624,0.002516606836,0.01658519316,0.005752008707
4.91,0.02405619019,0.007179267965,0.00640768188,0.002742737877,0.01579301117,0.00638425755
4.93,0.01541288672,0.005547793274,0.007184084293,0.002993186388,0.01653147323,0.007020743209
4.95,0.01249301344,0.00375356926,0.007737756074,0.003177665686,0.0160334628,0.007667087183
4.97,0.01241529087,0.004229194327,0.00823616809,0.00333744016,0.01541213902,0.00829626748
4.99,0.01921444071,0.003504851411,0.008874748207,0.003493391273,0.01579636475,0.008925830985
5.01,0.01771628222,0.004964578682,0.009625581921,0.003665728827,0.01662564738,0.009585173116
5.03,0.0148602333,0.004995028585,0.01029307498,0.003869875049,0.01986058166,0.01033330163
5.05,0.02141543667,0.006914031451,0.01104309736,0.004116083281,0.02111519003,0.01117999737
5.07,0.02520525405,0.005928620255,0.01201429058,0.004383451873,0.02201247397,0.0120782098
5.09,0.02505255812,0.005233247397,0.01306919273,0.004617682743,0.02076867135,0.01297608606
5.11,0.02216192046,0.005740693254,0.01406780667,0.004849885869,0.02119081647,0.01386380201
5.13,0.01555584427,0.003461336819,0.01487147154,0.005045900955,0.02248317632,0.01479512294
5.15,0.0218516635,0.005025707488,0.01567584116,0.005228408325,0.02278490444,0.01576790581
5.17,0.01789929108,0.005607319165,0.0165363709,0.005458729936,0.02245330687,0.01674757355
5.19,0.030386735,0.00770816982,0.01759124522,0.005749511871,0.02151368027,0.01770705525
5.21,0.02885745402,0.005223150752,0.01889409883,0.006033705768,0.02275854556,0.01868085868
5.23,0.02120948006,0.004872757173,0.02000307964,0.006257430973,0.02470070119,0.01973285984
5.25,0.01736055731,0.00543318069,0.02086413973,0.006487642196,0.02618802797,0.02086948926
5.27,0.0221050508,0.005315630491,0.0217526757,0.006729522285,0.0274676796,0.02207706131
5.29,0.03662967756,0.004533592196,0.02308575404,0.006952789733,0.02722837545,0.0233172932
5.31,0.0327179154,0.0059010476,0.02466983331,0.007191312671,0.0287507374,0.02459640514
5.33,0.03126887567,0.006557195151,0.02614269797,0.007478160955,0.02985340793,0.02594558093
5.35,0.02499768069,0.005302615866,0.0274471789,0.007753124042,0.02940080476,0.0273198619
5.37,0.02609802105,0.005147467211,0.02864126335,0.007997304814,0.02754440841,0.02865037811
5.39,0.02703944895,0.006444077908,0.02989232932,0.008270311085,0.02534371852,0.02989529897
5.41,0.02330401485,0.005595575458,0.03108603546,0.008555790176,0.02477907337,0.03108404979
5.43,0.02547047401,0.004412923465,0.03225163305,0.008794826707,0.02442626572,0.0322597199
5.45,0.02761688701,0.005179238837,0.03352965891,0.009025782049,0.02653848061,0.03348665047
5.47,0.02737631632,0.005393490967,0.03486309894,0.009282165978,0.02957867569,0.03484763522
5.49,0.02720229599,0.005606973841,0.03619620495,0.009550879206,0.03180591825,0.03634719625
5.51,0.03371801368,0.006398476303,0.03769569117,0.009846336051,0.03386992204,0.03796329081
5.53,0.04355620631,0.007154164747,0.03961170741,0.01018228705,0.03403723872,0.03964628927
5.55,0.03881279157,0.005995044631,0.04166749915,0.01051043299,0.03449352471,0.04135709871
5.57,0.02864023447,0.006796921211,0.04336262307,0.01083214768,0.03481758423,0.04309989179
5.59,0.03171317607,0.005149313955,0.04489136982,0.01113454003,0.03506497882,0.04486971064
5.61,0.03145808223,0.005341783616,0.04650266605,0.01140215568,0.03531113931,0.04666482805
5.63,0.03985901435,0.006677357483,0.04833554746,0.01171104567,0.03586544462,0.04849338239
5.65,0.03966211535,0.008862677716,0.05039296761,0.01211331115,0.04018529994,0.05046142818
5.67,0.04350072142,0.008730141744,0.0525602676,0.01257170924,0.04242009808,0.05261405551
5.69,0.04537505779,0.006557763898,0.05489264258,0.01297268059,0.04402918027,0.05488273183
5.71,0.04401511511,0.008318458634,0.05725476461,0.0133659668,0.04359056824,0.05719815359
5.73,0.04886479582,0.008156399797,0.05972693923,0.01380438122,0.04482061415,0.05955106945
5.75,0.03406857349,0.005658407807,0.06194804398,0.0141743635,0.04300591086,0.06190451536
5.77,0.04719370967,0.007471115268,0.06414217964,0.0145288405,0.04245886467,0.06421077643
5.79,0.03968207225,0.007281447079,0.06650217113,0.0149296978,0.04310301359,0.06653583173
5.81,0.05251265678,0.008053529612,0.06902597976,0.0153493606,0.04458340646,0.06893521478
5.83,0.03116359749,0.005354623034,0.07132929419,0.01571850848,0.04507191588,0.07140532395
5.85,0.05493860634,0.008949603373,0.07372005656,0.016115654,0.04673039407,0.07395210806
5.87,0.05055961243,0.005673147105,0.07666627391,0.01652376472,0.04645100706,0.07655469938
5.89,0.04727462063,0.00543375979,0.07941721847,0.01683608623,0.047719951,0.07920306224
5.91,0.04305172023,0.007209286111,0.08197424682,0.01719422255,0.04847313615,0.08192667492
5.93,0.04949575375,0.007244594117,0.08461298353,0.01760624167,0.05048242054,0.08474765044
5.95,0.05211922437,0.006442162978,0.08752943186,0.01799895318,0.05002148242,0.08763191457
5.97,0.05263054585,0.008610101537,0.09055591753,0.01843405422,0.05216045777,0.09058436816
5.99,0.05519676195,0.01021536223,0.09369246308,0.0189817732,0.05322150996,0.09364964143
6.01,0.05194469905,0.007820546111,0.09682937277,0.01950965192,0.05443702881,0.09680212781
6.03,0.05914778385,0.006712332743,0.100104718,0.01993792471,0.05323988005,0.09997597057
6.05,0.05312156256,0.006637854951,0.1034354812,0.02033405596,0.05496590084,0.1031869177
6.07,0.05281705757,0.004077775451,0.1065998078,0.02065387644,0.05817930221,0.1065668498
6.09,0.06162007652,0.006799862657,0.110041483,0.02098120582,0.06264797577,0.11020023
6.11,0.06218908702,0.006678449184,0.1137886656,0.02138911943,0.06877134795,0.1141782878
6.13,0.08268663317,0.008159659556,0.1182042181,0.02184129687,0.07374276542,0.1185203503
6.15,0.08041676911,0.0102242885,0.1232053224,0.02240522039,0.07697895162,0.123142338
6.17,0.08338722203,0.01019865921,0.1282612088,0.02303554449,0.08085382318,0.1280140215
6.19,0.08364530683,0.009509037809,0.1334499977,0.02364768267,0.08111100703,0.1330453854
6.21,0.07689814722,0.01028892363,0.1384688327,0.02426675993,0.08310095017,0.1381798002
6.23,0.07647390846,0.008554985055,0.1432950731,0.02485956111,0.08768112285,0.1435544022
6.25,0.09699843072,0.01025499589,0.148791113,0.02545545526,0.09181725765,0.1492396263
6.27,0.08764058703,0.009745248864,0.1546753156,0.02609288806,0.09376975703,0.1551551969
6.29,0.1103756996,0.01034854419,0.1610295723,0.02673751511,0.09571193446,0.1612335582
6.31,0.110653587,0.008229452191,0.1681649742,0.02733704172,0.09436529353,0.1673695843
6.33,0.08015273155,0.00805044878,0.1743607106,0.02786592103,0.09609424978,0.1735573683
6.35,0.08546602987,0.009094284193,0.1797759513,0.02842655371,0.09423153804,0.1797796334
6.37,0.09261975882,0.00825741958,0.1856357691,0.02899734357,0.09518617123,0.1860116336
6.39,0.09119293305,0.008737838882,0.1917212099,0.02956006489,0.09650958837,0.1923583489
6.41,0.1221686587,0.006397681068,0.1988326724,0.03006406792,0.1009229835,0.1989363635
6.43,0.09661145511,0.01064727576,0.2061643873,0.03063592682,0.1068377025,0.2059019499
6.45,0.1116589598,0.01249106134,0.2131915901,0.03141665,0.1105293426,0.2132348214
6.47,0.1158536818,0.009774066674,0.2209145021,0.03217211066,0.1106612588,0.2207427172
6.49,0.1062190506,0.01094923765,0.2284980566,0.03288000876,0.1126249001,0.2283689371
6.51,0.1111037529,0.01120209508,0.2359668038,0.03364125917,0.111752684,0.236079511
6.53,0.1201477459,0.008505257048,0.2439636281,0.03432238419,0.113996037,0.2438853472
6.55,0.1073768765,0.007850348184,0.2518776099,0.03489130869,0.1155270391,0.2518703747
6.57,0.127392741,0.009016638784,0.2600971618,0.03548181213,0.1189041129,0.260076304
6.59,0.1148637266,0.008879290199,0.2686270744,0.03611201677,0.121792074,0.2685529203
6.61,0.1218758822,0.009474717862,0.277015558,0.0367623668,0.1245703197,0.2772818865
6.63,0.1398834214,0.0119592446,0.2863479729,0.03752665329,0.1311554537,0.2863980046
6.65,0.1305191011,0.00948523209,0.2960438536,0.03829540544,0.1347228409,0.295933039
6.67,0.1305354727,0.01027366223,0.3054620017,0.03900833858,0.1377531599,0.305763568
6.69,0.1487168139,0.009584073962,0.3155992474,0.03972898654,0.137881298,0.3157675453
6.71,0.1524764778,0.008870239342,0.3265968174,0.04040271207,0.140950933,0.3259485938
6.73,0.1244399995,0.009491245674,0.3367649713,0.04107720237,0.1424865165,0.3363594975
6.75,0.149168903,0.01159760797,0.3468773219,0.0418566503,0.1460125599,0.3470197039
6.77,0.13272931,0.00903094823,0.3573533442,0.04262310759,0.1500173308,0.3580232325
6.79,0.1756821173,0.01015256736,0.3688893075,0.0433404857,0.1489215993,0.3692001694
6.81,0.1495199638,0.009210262931,0.3811172671,0.04406861771,0.1550112483,0.3806317605
6.83,0.1573489243,0.009407880324,0.3927274677,0.04477299323,0.1597562,0.3925404339
6.85,0.1637916502,0.01177026933,0.4049487978,0.04557916477,0.160766373,0.4047376422
6.87,0.1497726024,0.01042533827,0.4169494203,0.04642858803,0.1668838106,0.4172796739
6.89,0.1848789005,0.007093960285,0.4298374842,0.0471027109,0.1675733974,0.4301564056
6.91,0.1580596711,0.009352965206,0.4431145363,0.04773986044,0.17100967,0.4432681897
6.93,0.1806437268,0.01650033066,0.4563092819,0.04874762844,0.1710239758,0.456590105
6.95,0.1837591186,0.01411342163,0.4705849679,0.04994664036,0.1705026875,0.4699692153
6.97,0.1603345712,0.009856802284,0.484139852,0.0508906023,0.1696868671,0.4833728334
6.99,0.1572798653,0.01164437139,0.4967257639,0.05174284254,0.1666241613,0.4966996432
7.01,0.1703401636,0.0152707132,0.5097845125,0.05281595331,0.1693921584,0.510091853
7.03,0.1692624323,0.009597745944,0.5233966669,0.05381210695,0.1703729888,0.5237107581
7.05,0.1726102327,0.01423996613,0.5371785113,0.05477357677,0.1721466311,0.537518502
7.07,0.1824176392,0.01216979122,0.5515728393,0.05584401823,0.1788512927,0.5517490953
7.09,0.1834204763,0.008085515274,0.5664885648,0.05666937827,0.18058152,0.5664037536
7.11,0.1831108349,0.00937010647,0.5815169492,0.05738523744,0.1802329325,0.5811977323
7.13,0.1706995249,0.01322143555,0.5961041943,0.05831720184,0.1808538377,0.5960865155
7.15,0.188977376,0.01088930629,0.61102033,0.05931668356,0.1780138862,0.6109666459
7.17,0.1688421444,0.009355221735,0.6259382179,0.06016065412,0.1743219314,0.6256577914
7.19,0.1778009055,0.01174360761,0.6404743271,0.06104562646,0.1753949733,0.6403218692
7.21,0.1767916982,0.009825004186,0.6554255514,0.06195483894,0.1756007518,0.655121574
7.23,0.1685632683,0.009468285948,0.6700674353,0.06277282135,0.1821631435,0.6702913264
7.25,0.1852676411,0.01241897767,0.6851548577,0.06370632458,0.1847728899,0.6859358212
7.27,0.2014980812,0.009545545008,0.7017376223,0.06464761574,0.192233374,0.7020991569
7.29,0.1890078523,0.0108771662,0.7185697004,0.06552813619,0.1946999287,0.7187790008
7.31,0.215450024,0.01550105334,0.7361037529,0.06667202871,0.1938059791,0.7356183813
7.33,0.1855227909,0.009610944443,0.7535754067,0.0677657597,0.200812023,0.7528174773
7.35,0.2009920112,0.01369913996,0.7705145368,0.06878770806,0.2000797288,0.7703846784
7.37,0.1853868605,0.01122647485,0.7875363892,0.06988562607,0.1981925121,0.787932191
7.39,0.195078245,0.01067037846,0.8043919427,0.07085557758,0.1998518314,0.8055655306
7.41,0.2356041131,0.01104643317,0.8235793562,0.07182288676,0.1976327362,0.8232691734
7.43,0.1762906431,0.008968228424,0.8420172347,0.07271891144,0.1978348645,0.840978612
7.45,0.1930649042,0.01178117834,0.8586486415,0.07365344579,0.1944459192,0.858639734
7.47,0.2006615006,0.01075982975,0.8764716136,0.07467364198,0.192946954,0.8761749147
7.49,0.1838847963,0.0095626717,0.8939695418,0.07559833465,0.1920522894,0.8936953881
7.51,0.1870472933,0.01151664496,0.9109407306,0.07656298928,0.1912927591,0.9112340134
7.53,0.1998454562,0.01531192071,0.928737859,0.0777974633,0.2023906472,0.9293432776
7.55,0.2060859464,0.01169257058,0.9475093384,0.07904573671,0.2058790479,0.9482225447
7.57,0.2198626259,0.01314972079,0.9673119908,0.08020075291,0.2077377801,0.9674504689
7.59,0.2098506121,0.01280112429,0.987392554,0.08141347131,0.2126598301,0.987097526
7.61,0.2234406962,0.01356441491,1.007750242,0.0826522176,0.2113138187,1.007015624
7.63,0.2029734014,0.008900963252,1.027886196,0.08371262421,0.21283148,1.027047153
7.65,0.2018242021,0.01196116674,1.047104137,0.08470345053,0.2158293336,1.047398534
7.67,0.2222821948,0.01105228318,1.067347025,0.08580164666,0.2165104434,1.068031894
7.69,0.2123830311,0.01173266999,1.088198511,0.08689482187,0.2201972748,1.088983064
7.71,0.2452987237,0.01016864344,1.110274064,0.08795080375,0.2245564322,1.110431592
7.73,0.2273938176,0.009711798679,1.133185702,0.08891445569,0.2276888552,1.132354687
7.75,0.2166017179,0.01005598471,1.154818797,0.08987771862,0.2293607717,1.154625435
7.77,0.2328903993,0.01516120169,1.176836474,0.09111347262,0.22633297,1.176944422
7.79,0.2317767354,0.0117319489,1.199712674,0.09243703342,0.2287892473,1.199351161
7.81,0.2143736359,0.01035939614,1.221788269,0.09353005208,0.2263434194,1.221873144
7.83,0.2361212696,0.0115336361,1.244198297,0.09461914363,0.2296954247,1.244556583
7.85,0.2250309996,0.01006987038,1.26725171,0.09569900174,0.2317388619,1.26762577
7.87,0.2470331323,0.01072380969,1.290975441,0.09674395434,0.2327190585,1.290964606
7.89,0.2215971393,0.01272693195,1.31464054,0.09792860022,0.2319263545,1.314431607
7.91,0.2357787103,0.009442967264,1.33785972,0.09905356879,0.2312104392,1.337941311
7.93,0.2307228933,0.01142631815,1.361659723,0.1001185637,0.2273165494,1.361334602
7.95,0.228501051,0.01199202807,1.385207266,0.1013194698,0.2266865735,1.384614641
7.97,0.2102785539,0.01001320534,1.407817894,0.1024532773,0.2233878341,1.407809292
7.99,0.226395612,0.01349178897,1.430437697,0.1036711794,0.2260300298,1.43108741
8.01,0.2277941546,0.01021196122,1.454080885,0.1049046594,0.2238983068,1.454508308
8.03,0.2283440564,0.008877065794,1.47794426,0.1059031458,0.2222652001,1.477849562
8.05,0.2214638597,0.009813767794,1.501593001,0.1068859801,0.2255971804,1.501397348
8.07,0.2290601227,0.01206069582,1.52539928,0.1080421017,0.223536108,1.525128878
8.09,0.211250451,0.01001526283,1.54877816,0.1092141028,0.2191558171,1.548635977
8.11,0.2175578617,0.008929644679,1.571662288,0.1102249522,0.2169053786,1.571906026
8.13,0.2330764258,0.01285367509,1.595831276,0.111393682,0.2160616304,1.59512538
8.15,0.1928675486,0.01114553145,1.618781445,0.1126868504,0.2179848747,1.618517799
8.17,0.2246178074,0.01324647156,1.64139599,0.1140081606,0.2198404925,1.642229958
8.19,0.2254836453,0.009127988552,1.66589251,0.1152253243,0.2238870827,1.666380008
8.21,0.229393398,0.01153998689,1.69077055,0.116355991,0.2237053916,1.690859105
8.23,0.2344794954,0.01156500825,1.716264642,0.1176257929,0.2284878477,1.715711268
8.25,0.2292601976,0.009811552,1.741874204,0.1188060894,0.2360858505,1.741368607
8.27,0.2316501902,0.01002797762,1.767452251,0.1199070917,0.237194781,1.767632954
8.29,0.2340289143,0.01158223413,1.793420227,0.121112351,0.2403743651,1.794264063
8.31,0.2625425318,0.01057228958,1.821248312,0.1223535922,0.2445557328,1.821436567
8.33,0.2445811183,0.01097633399,1.849798493,0.1235669003,0.2486319707,1.849205094
8.35,0.2501964233,0.009997843338,1.877790833,0.1247533621,0.2540972505,1.877647272
8.37,0.2533574845,0.01107123355,1.906416153,0.1259511952,0.256235629,1.906657809
8.39,0.2630082587,0.01196284184,1.935911271,0.1272669781,0.2595498731,1.936118921
8.41,0.2599150139,0.01533894281,1.965921944,0.1288343164,0.2609280019,1.965989861
8.43,0.2647395743,0.01351292551,1.996176616,0.1304977985,0.261182361,1.996097195
8.45,0.2582578331,0.01116160284,2.026477616,0.1319270905,0.2631302738,2.026475556
8.47,0.2731873399,0.01130756869,2.057417119,0.1332351267,0.2617651376,2.057031529
8.49,0.2563265263,0.008267062883,2.088385729,0.1343796153,0.2603189047,2.0875677
8.51,0.2475589322,0.006666044226,2.117995646,0.1352569468,0.2662356135,2.118511808
8.53,0.2816549756,0.01180371824,2.149246465,0.1363481592,0.2655221672,2.149907999
8.55,0.2550440021,0.006986817237,2.181079743,0.1374621443,0.265778561,2.181424785
8.57,0.2766886888,0.01636387936,2.212773043,0.1388551084,0.2656023416,2.213094082
8.59,0.2879037428,0.00781121636,2.246580696,0.1403014463,0.2688255643,2.245094458
8.61,0.2391825513,0.01111243677,2.278281518,0.1414402879,0.2724453611,2.2776559
8.63,0.2719257183,0.009379493313,2.30917574,0.1426785068,0.2681383608,2.310326322
8.65,0.2760789125,0.01340670725,2.342449709,0.1440625904,0.2709475543,2.343058581
8.67,0.2789310567,0.009299329887,2.376305034,0.145447052,0.2716400628,2.376155853
8.69,0.2789529703,0.01385425137,2.410492639,0.1468665661,0.2753526768,2.409676552
8.71,0.2556410811,0.01040535207,2.443400856,0.1483595857,0.2790399149,2.443807459
8.73,0.2907893306,0.01397299819,2.477200891,0.1498678182,0.2750510828,2.478075727
8.75,0.2833203573,0.01172712141,2.51286982,0.1514642722,0.274824491,2.512239996
8.77,0.2726403153,0.01103045737,2.547568943,0.1528846019,0.2743782728,2.546518778
8.79,0.2608661878,0.009368414066,2.581018638,0.1541633936,0.2742119421,2.580915894
8.81,0.278495414,0.01096770126,2.614993905,0.1554445324,0.2768121315,2.615623593
8.83,0.2824709794,0.01296006258,2.650488828,0.1569588136,0.2755659725,2.650574355
8.85,0.2756778716,0.01282422608,2.685964273,0.1585976657,0.2813344735,2.685972257
8.87,0.2826699004,0.01061188874,2.721615111,0.1600937144,0.2859262214,2.722191829
8.89,0.2956172181,0.01165572615,2.758706798,0.1615220515,0.2902311557,2.759145671
8.91,0.2912809927,0.00825369788,2.79651803,0.1628042556,0.2895457005,2.796498627
8.93,0.2967496874,0.008871937299,2.834574104,0.1639126563,0.2893534022,2.833962916
8.95,0.2818861124,0.01130712765,2.872187332,0.1652247913,0.2909849323,2.87168922
8.97,0.2903735996,0.01057708439,2.909556102,0.1666536847,0.2877582861,2.909479643
